z,boundary,estimated_x,bisection_steps,queries,nominal_budget,actual_queries_total
0.2887029288702927,1,-0.13873291015625,14,16,100000,22944
0.2887029288702927,2,0.46136474609375,14,16,100000,22944
0.28903746116646506,0,-0.73883056640625,14,16,100000,22944
0.28903746116646506,1,-0.13885498046875,14,16,100000,22944
0.28903746116646506,2,0.46112060546875,14,16,100000,22944
0.2963542565601248,0,-0.74212646484375,14,16,100000,22944
0.2963542565601248,1,-0.14215087890625,14,16,100000,22944
0.2963542565601248,2,0.45794677734375,14,16,100000,22944
0.2970711297071129,0,-0.74237060546875,14,16,100000,22944
0.2970711297071129,1,-0.14239501953125,14,16,100000,22944
0.2970711297071129,2,0.45758056640625,14,16,100000,22944
0.3054393305439329,0,-0.74615478515625,14,16,100000,22944
0.3054393305439329,1,-0.14605712890625,14,16,100000,22944
0.3054393305439329,2,0.45391845703125,14,16,100000,22944
0.30559150840285004,0,-0.74615478515625,14,16,100000,22944
0.30559150840285004,1,-0.14617919921875,14,16,100000,22944
0.30559150840285004,2,0.45379638671875,14,16,100000,22944
0.3138075313807531,0,-0.74981689453125,14,16,100000,22944
0.3138075313807531,1,-0.14984130859375,14,16,100000,22944
0.3138075313807531,2,0.45025634765625,14,16,100000,22944
0.3140488123215638,0,-0.74993896484375,14,16,100000,22944
0.3140488123215638,1,-0.14984130859375,14,16,100000,22944
0.3140488123215638,2,0.45013427734375,14,16,100000,22944
0.3221757322175731,0,-0.75347900390625,14,16,100000,22944
0.3221757322175731,1,-0.15338134765625,14,16,100000,22944
0.3221757322175731,2,0.44659423828125,14,16,100000,22944
0.32233316652405786,0,-0.75347900390625,14,16,100000,22944
0.32233316652405786,1,-0.15350341796875,14,16,100000,22944
0.32233316652405786,2,0.44647216796875,14,16,100000,22944
0.3302840587445074,0,-0.75701904296875,14,16,100000,22944
0.3302840587445074,1,-0.15692138671875,14,16,100000,22944
0.3302840587445074,2,0.44305419921875,14,16,100000,22944
0.3305439330543931,0,-0.75701904296875,14,16,100000,22944
0.3305439330543931,1,-0.15704345703125,14,16,100000,22944
0.3305439330543931,2,0.44293212890625,14,16,100000,22944
0.33850347538855774,0,-0.76055908203125,14,16,100000,22944
0.33850347538855774,1,-0.16046142578125,14,16,100000,22944
0.33850347538855774,2,0.43951416015625,14,16,100000,22944
0.33891213389121333,0,-0.76068115234375,14,16,100000,22944
0.33891213389121333,1,-0.16070556640625,14,16,100000,22944
0.33891213389121333,2,0.43927001953125,14,16,100000,22944
0.34668538335107035,0,-0.76397705078125,14,16,100000,22944
0.34668538335107035,1,-0.16400146484375,14,16,100000,22944
0.34668538335107035,2,0.43597412109375,14,16,100000,22944
0.3472803347280333,0,-0.76422119140625,14,16,100000,22944
0.3472803347280333,1,-0.16424560546875,14,16,100000,22944
0.3472803347280333,2,0.43572998046875,14,16,100000,22944
0.35564853556485354,0,-0.76788330078125,14,16,100000,22944
0.35564853556485354,1,-0.16778564453125,14,16,100000,22944
0.35564853556485354,2,0.43218994140625,14,16,100000,22944
0.356299042997134,0,-0.76812744140625,14,16,100000,22944
0.356299042997134,1,-0.16815185546875,14,16,100000,22944
0.356299042997134,2,0.43182373046875,14,16,100000,22944
0.36401673640167354,0,-0.77142333984375,14,16,100000,22944
0.36401673640167354,1,-0.17144775390625,14,16,100000,22944
0.36401673640167354,2,0.42864990234375,14,16,100000,22944
0.3657457683718287,0,-0.77215576171875,14,16,100000,22944
0.3657457683718287,1,-0.17218017578125,14,16,100000,22944
0.3657457683718287,2,0.42791748046875,14,16,100000,22944
0.37147171897166975,0,-0.77447509765625,14,16,100000,22944
0.37147171897166975,1,-0.17449951171875,14,16,100000,22944
0.37147171897166975,2,0.42547607421875,14,16,100000,22944
0.37238493723849353,0,-0.77496337890625,14,16,100000,22944
0.37238493723849353,1,-0.17486572265625,14,16,100000,22944
0.37238493723849353,2,0.42510986328125,14,16,100000,22944
0.38075313807531375,0,-0.77838134765625,14,16,100000,22944
0.38075313807531375,1,-0.17840576171875,14,16,100000,22944
0.38075313807531375,2,0.42156982421875,14,16,100000,22944
0.38089048299767364,0,-0.77850341796875,14,16,100000,22944
0.38089048299767364,1,-0.17852783203125,14,16,100000,22944
0.38089048299767364,2,0.42156982421875,14,16,100000,22944
0.3889216893053467,0,-0.78179931640625,14,16,100000,22944
0.3889216893053467,1,-0.18182373046875,14,16,100000,22944
0.3889216893053467,2,0.41815185546875,14,16,100000,22944
0.38912133891213374,0,-0.78192138671875,14,16,100000,22944
0.38912133891213374,1,-0.18194580078125,14,16,100000,22944
0.38912133891213374,2,0.41815185546875,14,16,100000,22944
0.3973884323531325,0,-0.78533935546875,14,16,100000,22944
0.3973884323531325,1,-0.18536376953125,14,16,100000,22944
0.3973884323531325,2,0.41461181640625,14,16,100000,22944
0.39748953974895396,0,-0.78533935546875,14,16,100000,22944
0.39748953974895396,1,-0.18536376953125,14,16,100000,22944
0.39748953974895396,2,0.41461181640625,14,16,100000,22944
0.4056996575329484,0,-0.78875732421875,14,16,100000,22944
0.4056996575329484,1,-0.18878173828125,14,16,100000,22944
0.4056996575329484,2,0.41119384765625,14,16,100000,22944
0.40585774058577395,0,-0.78875732421875,14,16,100000,22944
0.40585774058577395,1,-0.18878173828125,14,16,100000,22944
0.40585774058577395,2,0.41119384765625,14,16,100000,22944
0.41422594142259395,0,-0.79217529296875,14,16,100000,22944
0.41422594142259395,1,-0.19219970703125,14,16,100000,22944
0.41422594142259395,2,0.40777587890625,14,16,100000,22944
0.4145228242589297,0,-0.79229736328125,14,16,100000,22944
0.4145228242589297,1,-0.19232177734375,14,16,100000,22944
0.4145228242589297,2,0.40765380859375,14,16,100000,22944
0.42162962805411525,0,-0.79522705078125,14,16,100000,22944
0.42162962805411525,1,-0.19525146484375,14,16,100000,22944
0.42162962805411525,2,0.40472412109375,14,16,100000,22944
0.42259414225941416,0,-0.79559326171875,14,16,100000,22944
0.42259414225941416,1,-0.19561767578125,14,16,100000,22944
0.42259414225941416,2,0.40435791015625,14,16,100000,22944
0.43096234309623416,0,-0.79901123046875,14,16,100000,22944
0.43096234309623416,1,-0.19903564453125,14,16,100000,22944
0.43096234309623416,2,0.40093994140625,14,16,100000,22944
0.43154684593383347,0,-0.79925537109375,14,16,100000,22944
0.43154684593383347,1,-0.19927978515625,14,16,100000,22944
0.43154684593383347,2,0.40069580078125,14,16,100000,22944
0.4393305439330544,0,-0.80242919921875,14,16,100000,22944
0.4393305439330544,1,-0.20233154296875,14,16,100000,22944
0.4393305439330544,2,0.39764404296875,14,16,100000,22944
0.4397487350508233,0,-0.80255126953125,14,16,100000,22944
0.4397487350508233,1,-0.20257568359375,14,16,100000,22944
0.4397487350508233,2,0.39739990234375,14,16,100000,22944
0.44769874476987437,0,-0.80572509765625,14,16,100000,22944
0.44769874476987437,1,-0.20574951171875,14,16,100000,22944
0.44769874476987437,2,0.39422607421875,14,16,100000,22944
0.4478673630459997,0,-0.80572509765625,14,16,100000,22944
0.4478673630459997,1,-0.20574951171875,14,16,100000,22944
0.4478673630459997,2,0.39422607421875,14,16,100000,22944
0.45606694560669436,0,-0.80902099609375,14,16,100000,22944
0.45606694560669436,1,-0.20904541015625,14,16,100000,22944
0.45606694560669436,2,0.39093017578125,14,16,100000,22944
0.4566682003023527,0,-0.80926513671875,14,16,100000,22944
0.4566682003023527,1,-0.20928955078125,14,16,100000,22944
0.4566682003023527,2,0.39068603515625,14,16,100000,22944
0.4644351464435146,0,-0.81231689453125,14,16,100000,22944
0.4644351464435146,1,-0.21234130859375,14,16,100000,22944
0.4644351464435146,2,0.38763427734375,14,16,100000,22944
0.4654416783005846,0,-0.81268310546875,14,16,100000,22944
0.4654416783005846,1,-0.21270751953125,14,16,100000,22944
0.4654416783005846,2,0.38726806640625,14,16,100000,22944
0.4728033472803346,0,-0.81561279296875,14,16,100000,22944
0.4728033472803346,1,-0.21563720703125,14,16,100000,22944
0.4728033472803346,2,0.38433837890625,14,16,100000,22944
0.47302407282099296,0,-0.81573486328125,14,16,100000,22944
0.47302407282099296,1,-0.21575927734375,14,16,100000,22944
0.47302407282099296,2,0.38433837890625,14,16,100000,22944
0.4811715481171548,0,-0.81890869140625,14,16,100000,22944
0.4811715481171548,1,-0.21893310546875,14,16,100000,22944
0.4811715481171548,2,0.38116455078125,14,16,100000,22944
0.48121581369737665,0,-0.81890869140625,14,16,100000,22944
0.48121581369737665,1,-0.21893310546875,14,16,100000,22944
0.48121581369737665,2,0.38104248046875,14,16,100000,22944
0.4895397489539748,0,-0.82208251953125,14,16,100000,22944
0.4895397489539748,1,-0.22210693359375,14,16,100000,22944
0.4895397489539748,2,0.37786865234375,14,16,100000,22944
0.4901809185854649,0,-0.82232666015625,14,16,100000,22944
0.4901809185854649,1,-0.22235107421875,14,16,100000,22944
0.4901809185854649,2,0.37762451171875,14,16,100000,22944
0.4979079497907948,0,-0.82537841796875,14,16,100000,22944
0.4979079497907948,1,-0.22540283203125,14,16,100000,22944
0.4979079497907948,2,0.37469482421875,14,16,100000,22944
0.4984916282013313,0,-0.82562255859375,14,16,100000,22944
0.4984916282013313,1,-0.22552490234375,14,16,100000,22944
0.4984916282013313,2,0.37445068359375,14,16,100000,22944
0.5058065103320885,0,-0.82843017578125,14,16,100000,22944
0.5058065103320885,1,-0.22833251953125,14,16,100000,22944
0.5058065103320885,2,0.37164306640625,14,16,100000,22944
0.506276150627615,0,-0.82855224609375,14,16,100000,22944
0.506276150627615,1,-0.22857666015625,14,16,100000,22944
0.506276150627615,2,0.37139892578125,14,16,100000,22944
0.514644351464435,0,-0.83172607421875,14,16,100000,22944
0.514644351464435,1,-0.23175048828125,14,16,100000,22944
0.514644351464435,2,0.36822509765625,14,16,100000,22944
0.5152055652047821,0,-0.83197021484375,14,16,100000,22944
0.5152055652047821,1,-0.23199462890625,14,16,100000,22944
0.5152055652047821,2,0.36798095703125,14,16,100000,22944
0.5230125523012552,0,-0.83489990234375,14,16,100000,22944
0.5230125523012552,1,-0.23492431640625,14,16,100000,22944
0.5230125523012552,2,0.36505126953125,14,16,100000,22944
0.5234397338052255,0,-0.83514404296875,14,16,100000,22944
0.5234397338052255,1,-0.23504638671875,14,16,100000,22944
0.5234397338052255,2,0.36492919921875,14,16,100000,22944
0.5313807531380752,0,-0.83807373046875,14,16,100000,22944
0.5313807531380752,1,-0.23809814453125,14,16,100000,22944
0.5313807531380752,2,0.36187744140625,14,16,100000,22944
0.5323869258739594,0,-0.83843994140625,14,16,100000,22944
0.5323869258739594,1,-0.23846435546875,14,16,100000,22944
0.5323869258739594,2,0.36151123046875,14,16,100000,22944
0.5397489539748952,0,-0.84124755859375,14,16,100000,22944
0.5397489539748952,1,-0.24127197265625,14,16,100000,22944
0.5397489539748952,2,0.35882568359375,14,16,100000,22944
0.5402648755075579,0,-0.84136962890625,14,16,100000,22944
0.5402648755075579,1,-0.24139404296875,14,16,100000,22944
0.5402648755075579,2,0.35858154296875,14,16,100000,22944
0.5464832734436483,0,-0.84368896484375,14,16,100000,22944
0.5464832734436483,1,-0.24371337890625,14,16,100000,22944
0.5464832734436483,2,0.35626220703125,14,16,100000,22944
0.5481171548117154,0,-0.84429931640625,14,16,100000,22944
0.5481171548117154,1,-0.24432373046875,14,16,100000,22944
0.5481171548117154,2,0.35565185546875,14,16,100000,22944
0.5564853556485354,0,-0.84747314453125,14,16,100000,22944
0.5564853556485354,1,-0.24749755859375,14,16,100000,22944
0.5564853556485354,2,0.35260009765625,14,16,100000,22944
0.5575573463342155,0,-0.84783935546875,14,16,100000,22944
0.5575573463342155,1,-0.24786376953125,14,16,100000,22944
0.5575573463342155,2,0.35211181640625,14,16,100000,22944
0.5647007441593533,0,-0.85052490234375,14,16,100000,22944
0.5647007441593533,1,-0.25054931640625,14,16,100000,22944
0.5647007441593533,2,0.34954833984375,14,16,100000,22944
0.5648535564853556,0,-0.85052490234375,14,16,100000,22944
0.5648535564853556,1,-0.25054931640625,14,16,100000,22944
0.5648535564853556,2,0.34942626953125,14,16,100000,22944
0.5726988411817767,0,-0.85345458984375,14,16,100000,22944
0.5726988411817767,1,-0.25347900390625,14,16,100000,22944
0.5726988411817767,2,0.34661865234375,14,16,100000,22944
0.5732217573221756,0,-0.85357666015625,14,16,100000,22944
0.5732217573221756,1,-0.25360107421875,14,16,100000,22944
0.5732217573221756,2,0.34637451171875,14,16,100000,22944
0.581142937846967,0,-0.85650634765625,14,16,100000,22944
0.581142937846967,1,-0.25653076171875,14,16,100000,22944
0.581142937846967,2,0.34344482421875,14,16,100000,22944
0.5815899581589956,0,-0.85662841796875,14,16,100000,22944
0.5815899581589956,1,-0.25665283203125,14,16,100000,22944
0.5815899581589956,2,0.34332275390625,14,16,100000,22944
0.5891992003008747,0,-0.85943603515625,14,16,100000,22944
0.5891992003008747,1,-0.25946044921875,14,16,100000,22944
0.5891992003008747,2,0.34051513671875,14,16,100000,22944
0.5899581589958158,0,-0.85968017578125,14,16,100000,22944
0.5899581589958158,1,-0.25970458984375,14,16,100000,22944
0.5899581589958158,2,0.34027099609375,14,16,100000,22944
0.5972058447489094,0,-0.86236572265625,14,16,100000,22944
0.5972058447489094,1,-0.26239013671875,14,16,100000,22944
0.5972058447489094,2,0.33758544921875,14,16,100000,22944
0.5983263598326358,0,-0.86273193359375,14,16,100000,22944
0.5983263598326358,1,-0.26275634765625,14,16,100000,22944
0.5983263598326358,2,0.33721923828125,14,16,100000,22944
0.6065741154727853,0,-0.86578369140625,14,16,100000,22944
0.6065741154727853,1,-0.26568603515625,14,16,100000,22944
0.6065741154727853,2,0.33428955078125,14,16,100000,22944
0.6066945606694558,0,-0.86578369140625,14,16,100000,22944
0.6066945606694558,1,-0.26580810546875,14,16,100000,22944
0.6066945606694558,2,0.33416748046875,14,16,100000,22944
0.6149344515420324,0,-0.86871337890625,14,16,100000,22944
0.6149344515420324,1,-0.26873779296875,14,16,100000,22944
0.6149344515420324,2,0.33123779296875,14,16,100000,22944
0.615062761506276,0,-0.86883544921875,14,16,100000,22944
0.615062761506276,1,-0.26873779296875,14,16,100000,22944
0.615062761506276,2,0.33123779296875,14,16,100000,22944
0.623430962343096,0,-0.87176513671875,14,16,100000,22944
0.623430962343096,1,-0.27178955078125,14,16,100000,22944
0.623430962343096,2,0.32818603515625,14,16,100000,22944
0.6242140979870854,0,-0.87200927734375,14,16,100000,22944
0.6242140979870854,1,-0.27203369140625,14,16,100000,22944
0.6242140979870854,2,0.32794189453125,14,16,100000,22944
0.6317991631799162,0,-0.87469482421875,14,16,100000,22944
0.6317991631799162,1,-0.27471923828125,14,16,100000,22944
0.6317991631799162,2,0.32525634765625,14,16,100000,22944
0.6329902636162409,0,-0.87518310546875,14,16,100000,22944
0.6329902636162409,1,-0.27520751953125,14,16,100000,22944
0.6329902636162409,2,0.32489013671875,14,16,100000,22944
0.6401673640167362,0,-0.87774658203125,14,16,100000,22944
0.6401673640167362,1,-0.27764892578125,14,16,100000,22944
0.6401673640167362,2,0.32232666015625,14,16,100000,22944
0.6414656620674243,0,-0.87811279296875,14,16,100000,22944
0.6414656620674243,1,-0.27813720703125,14,16,100000,22944
0.6414656620674243,2,0.32183837890625,14,16,100000,22944
0.6485355648535562,0,-0.88067626953125,14,16,100000,22944
0.6485355648535562,1,-0.28070068359375,14,16,100000,22944
0.6485355648535562,2,0.31939697265625,14,16,100000,22944
0.6490881368001922,0,-0.88079833984375,14,16,100000,22944
0.6490881368001922,1,-0.28082275390625,14,16,100000,22944
0.6490881368001922,2,0.31915283203125,14,16,100000,22944
0.6569037656903765,0,-0.88360595703125,14,16,100000,22944
0.6569037656903765,1,-0.28363037109375,14,16,100000,22944
0.6569037656903765,2,0.31634521484375,14,16,100000,22944
0.6577884058650071,0,-0.88385009765625,14,16,100000,22944
0.6577884058650071,1,-0.28387451171875,14,16,100000,22944
0.6577884058650071,2,0.31610107421875,14,16,100000,22944
0.6652719665271964,0,-0.88653564453125,14,16,100000,22944
0.6652719665271964,1,-0.28656005859375,14,16,100000,22944
0.6652719665271964,2,0.31353759765625,14,16,100000,22944
0.6657601121172028,0,-0.88665771484375,14,16,100000,22944
0.6657601121172028,1,-0.28668212890625,14,16,100000,22944
0.6657601121172028,2,0.31329345703125,14,16,100000,22944
0.6736401673640167,0,-0.88946533203125,14,16,100000,22944
0.6736401673640167,1,-0.28948974609375,14,16,100000,22944
0.6736401673640167,2,0.31060791015625,14,16,100000,22944
0.6746551072102204,0,-0.88983154296875,14,16,100000,22944
0.6746551072102204,1,-0.28973388671875,14,16,100000,22944
0.6746551072102204,2,0.31024169921875,14,16,100000,22944
0.6809581235366975,0,-0.89202880859375,14,16,100000,22944
0.6809581235366975,1,-0.29193115234375,14,16,100000,22944
0.6809581235366975,2,0.30804443359375,14,16,100000,22944
0.6820083682008367,0,-0.89239501953125,14,16,100000,22944
0.6820083682008367,1,-0.29229736328125,14,16,100000,22944
0.6820083682008367,2,0.30767822265625,14,16,100000,22944
0.6897268686396784,0,-0.89495849609375,14,16,100000,22944
0.6897268686396784,1,-0.29498291015625,14,16,100000,22944
0.6897268686396784,2,0.30499267578125,14,16,100000,22944
0.6903765690376567,0,-0.89520263671875,14,16,100000,22944
0.6903765690376567,1,-0.29522705078125,14,16,100000,22944
0.6903765690376567,2,0.30474853515625,14,16,100000,22944
0.6987447698744769,0,-0.89813232421875,14,16,100000,22944
0.6987447698744769,1,-0.29815673828125,14,16,100000,22944
0.6987447698744769,2,0.30194091796875,14,16,100000,22944
0.6990475901147606,0,-0.89825439453125,14,16,100000,22944
0.6990475901147606,1,-0.29815673828125,14,16,100000,22944
0.6990475901147606,2,0.30181884765625,14,16,100000,22944
0.7071129707112969,0,-0.90093994140625,14,16,100000,22944
0.7071129707112969,1,-0.30096435546875,14,16,100000,22944
0.7071129707112969,2,0.29901123046875,14,16,100000,22944
0.7074188778784011,0,-0.90106201171875,14,16,100000,22944
0.7074188778784011,1,-0.30108642578125,14,16,100000,22944
0.7074188778784011,2,0.29888916015625,14,16,100000,22944
0.7154811715481171,0,-0.90386962890625,14,16,100000,22944
0.7154811715481171,1,-0.30377197265625,14,16,100000,22944
0.7154811715481171,2,0.29620361328125,14,16,100000,22944
0.715985089936161,0,-0.90399169921875,14,16,100000,22944
0.715985089936161,1,-0.30401611328125,14,16,100000,22944
0.715985089936161,2,0.29595947265625,14,16,100000,22944
0.7236944834344842,0,-0.90667724609375,14,16,100000,22944
0.7236944834344842,1,-0.30657958984375,14,16,100000,22944
0.7236944834344842,2,0.29339599609375,14,16,100000,22944
0.7238493723849371,0,-0.90667724609375,14,16,100000,22944
0.7238493723849371,1,-0.30670166015625,14,16,100000,22944
0.7238493723849371,2,0.29327392578125,14,16,100000,22944
0.7322175732217571,0,-0.90948486328125,14,16,100000,22944
0.7322175732217571,1,-0.30950927734375,14,16,100000,22944
0.7322175732217571,2,0.29046630859375,14,16,100000,22944
0.732422617015396,0,-0.90960693359375,14,16,100000,22944
0.732422617015396,1,-0.30963134765625,14,16,100000,22944
0.732422617015396,2,0.29046630859375,14,16,100000,22944
0.7405857740585773,0,-0.91229248046875,14,16,100000,22944
0.7405857740585773,1,-0.31231689453125,14,16,100000,22944
0.7405857740585773,2,0.28765869140625,14,16,100000,22944
0.7413541412388801,0,-0.91265869140625,14,16,100000,22944
0.7413541412388801,1,-0.31256103515625,14,16,100000,22944
0.7413541412388801,2,0.28741455078125,14,16,100000,22944
0.7489539748953973,0,-0.91522216796875,14,16,100000,22944
0.7489539748953973,1,-0.31512451171875,14,16,100000,22944
0.7489539748953973,2,0.28485107421875,14,16,100000,22944
0.749123412347259,0,-0.91522216796875,14,16,100000,22944
0.749123412347259,1,-0.31524658203125,14,16,100000,22944
0.749123412347259,2,0.28472900390625,14,16,100000,22944
0.7566069199937081,0,-0.91778564453125,14,16,100000,22944
0.7566069199937081,1,-0.31768798828125,14,16,100000,22944
0.7566069199937081,2,0.28228759765625,14,16,100000,22944
0.7573221757322175,0,-0.91802978515625,14,16,100000,22944
0.7573221757322175,1,-0.31793212890625,14,16,100000,22944
0.7573221757322175,2,0.28204345703125,14,16,100000,22944
0.7654357031318147,0,-0.92071533203125,14,16,100000,22944
0.7654357031318147,1,-0.32073974609375,14,16,100000,22944
0.7654357031318147,2,0.27935791015625,14,16,100000,22944
0.7656903765690375,0,-0.92071533203125,14,16,100000,22944
0.7656903765690375,1,-0.32073974609375,14,16,100000,22944
0.7656903765690375,2,0.27923583984375,14,16,100000,22944
0.7740585774058575,0,-0.92352294921875,14,16,100000,22944
0.7740585774058575,1,-0.32354736328125,14,16,100000,22944
0.7740585774058575,2,0.27642822265625,14,16,100000,22944
0.774926481414268,0,-0.92388916015625,14,16,100000,22944
0.774926481414268,1,-0.32391357421875,14,16,100000,22944
0.774926481414268,2,0.27618408203125,14,16,100000,22944
0.7824267782426777,0,-0.92633056640625,14,16,100000,22944
0.7824267782426777,1,-0.32635498046875,14,16,100000,22944
0.7824267782426777,2,0.27362060546875,14,16,100000,22944
0.7832897647633651,0,-0.92657470703125,14,16,100000,22944
0.7832897647633651,1,-0.32659912109375,14,16,100000,22944
0.7832897647633651,2,0.27337646484375,14,16,100000,22944
0.7907949790794977,0,-0.92913818359375,14,16,100000,22944
0.7907949790794977,1,-0.32916259765625,14,16,100000,22944
0.7907949790794977,2,0.27093505859375,14,16,100000,22944
0.7914042519677176,0,-0.92938232421875,14,16,100000,22944
0.7914042519677176,1,-0.32928466796875,14,16,100000,22944
0.7914042519677176,2,0.27069091796875,14,16,100000,22944
0.7991631799163179,0,-0.93194580078125,14,16,100000,22944
0.7991631799163179,1,-0.33184814453125,14,16,100000,22944
0.7991631799163179,2,0.26812744140625,14,16,100000,22944
0.7994477466208798,0,-0.93194580078125,14,16,100000,22944
0.7994477466208798,1,-0.33197021484375,14,16,100000,22944
0.7994477466208798,2,0.26800537109375,14,16,100000,22944
0.8075313807531379,0,-0.93463134765625,14,16,100000,22944
0.8075313807531379,1,-0.33465576171875,14,16,100000,22944
0.8075313807531379,2,0.26531982421875,14,16,100000,22944
0.8079837720209823,0,-0.93475341796875,14,16,100000,22944
0.8079837720209823,1,-0.33477783203125,14,16,100000,22944
0.8079837720209823,2,0.26519775390625,14,16,100000,22944
0.8153725041023422,0,-0.93719482421875,14,16,100000,22944
0.8153725041023422,1,-0.33721923828125,14,16,100000,22944
0.8153725041023422,2,0.26275634765625,14,16,100000,22944
0.8158995815899579,0,-0.93743896484375,14,16,100000,22944
0.8158995815899579,1,-0.33734130859375,14,16,100000,22944
0.8158995815899579,2,0.26263427734375,14,16,100000,22944
0.8238622430857843,0,-0.94000244140625,14,16,100000,22944
0.8238622430857843,1,-0.34002685546875,14,16,100000,22944
0.8238622430857843,2,0.25994873046875,14,16,100000,22944
0.8242677824267781,0,-0.94012451171875,14,16,100000,22944
0.8242677824267781,1,-0.34014892578125,14,16,100000,22944
0.8242677824267781,2,0.25982666015625,14,16,100000,22944
0.8326359832635981,0,-0.94293212890625,14,16,100000,22944
0.8326359832635981,1,-0.34283447265625,14,16,100000,22944
0.8326359832635981,2,0.25714111328125,14,16,100000,22944
0.833599929897743,0,-0.94317626953125,14,16,100000,22944
0.833599929897743,1,-0.34320068359375,14,16,100000,22944
0.833599929897743,2,0.25677490234375,14,16,100000,22944
0.8410041841004183,0,-0.94561767578125,14,16,100000,22944
0.8410041841004183,1,-0.34564208984375,14,16,100000,22944
0.8410041841004183,2,0.25433349609375,14,16,100000,22944
0.8418164765861185,0,-0.94586181640625,14,16,100000,22944
0.8418164765861185,1,-0.34588623046875,14,16,100000,22944
0.8418164765861185,2,0.25408935546875,14,16,100000,22944
0.8493723849372383,0,-0.94830322265625,14,16,100000,22944
0.8493723849372383,1,-0.34832763671875,14,16,100000,22944
0.8493723849372383,2,0.25164794921875,14,16,100000,22944
0.8499953658165031,0,-0.94854736328125,14,16,100000,22944
0.8499953658165031,1,-0.34857177734375,14,16,100000,22944
0.8499953658165031,2,0.25140380859375,14,16,100000,22944
0.8577405857740583,0,-0.95111083984375,14,16,100000,22944
0.8577405857740583,1,-0.35101318359375,14,16,100000,22944
0.8577405857740583,2,0.24896240234375,14,16,100000,22944
0.8578088263735634,0,-0.95111083984375,14,16,100000,22944
0.8578088263735634,1,-0.35113525390625,14,16,100000,22944
0.8578088263735634,2,0.24896240234375,14,16,100000,22944
0.8661087866108785,0,-0.95379638671875,14,16,100000,22944
0.8661087866108785,1,-0.35382080078125,14,16,100000,22944
0.8661087866108785,2,0.24627685546875,14,16,100000,22944
0.8663274658092518,0,-0.95379638671875,14,16,100000,22944
0.8663274658092518,1,-0.35382080078125,14,16,100000,22944
0.8663274658092518,2,0.24615478515625,14,16,100000,22944
0.8744769874476985,0,-0.95648193359375,14,16,100000,22944
0.8744769874476985,1,-0.35650634765625,14,16,100000,22944
0.8744769874476985,2,0.24359130859375,14,16,100000,22944
0.8750065956988002,0,-0.95660400390625,14,16,100000,22944
0.8750065956988002,1,-0.35662841796875,14,16,100000,22944
0.8750065956988002,2,0.24334716796875,14,16,100000,22944
0.882529069109768,0,-0.95904541015625,14,16,100000,22944
0.882529069109768,1,-0.35906982421875,14,16,100000,22944
0.882529069109768,2,0.24090576171875,14,16,100000,22944
0.8828451882845187,0,-0.95916748046875,14,16,100000,22944
0.8828451882845187,1,-0.35919189453125,14,16,100000,22944
0.8828451882845187,2,0.24078369140625,14,16,100000,22944
0.8912133891213387,0,-0.96185302734375,14,16,100000,22944
0.8912133891213387,1,-0.36187744140625,14,16,100000,22944
0.8912133891213387,2,0.23809814453125,14,16,100000,22944
0.891449702508903,0,-0.96197509765625,14,16,100000,22944
0.891449702508903,1,-0.36187744140625,14,16,100000,22944
0.891449702508903,2,0.23809814453125,14,16,100000,22944
0.899567077455597,0,-0.96453857421875,14,16,100000,22944
0.899567077455597,1,-0.36456298828125,14,16,100000,22944
0.899567077455597,2,0.23541259765625,14,16,100000,22944
0.8995815899581587,0,-0.96453857421875,14,16,100000,22944
0.8995815899581587,1,-0.36456298828125,14,16,100000,22944
0.8995815899581587,2,0.23541259765625,14,16,100000,22944
0.9079098252551446,0,-0.96722412109375,14,16,100000,22944
0.9079098252551446,1,-0.36724853515625,14,16,100000,22944
0.9079098252551446,2,0.23272705078125,14,16,100000,22944
0.907949790794979,0,-0.96722412109375,14,16,100000,22944
0.907949790794979,1,-0.36724853515625,14,16,100000,22944
0.907949790794979,2,0.23272705078125,14,16,100000,22944
0.916317991631799,0,-0.96990966796875,14,16,100000,22944
0.916317991631799,1,-0.36993408203125,14,16,100000,22944
0.916317991631799,2,0.23004150390625,14,16,100000,22944
0.9167663207842133,0,-0.97003173828125,14,16,100000,22944
0.9167663207842133,1,-0.37005615234375,14,16,100000,22944
0.9167663207842133,2,0.22991943359375,14,16,100000,22944
0.9246704946737081,0,-0.97259521484375,14,16,100000,22944
0.9246704946737081,1,-0.37261962890625,14,16,100000,22944
0.9246704946737081,2,0.22747802734375,14,16,100000,22944
0.9246861924686192,0,-0.97259521484375,14,16,100000,22944
0.9246861924686192,1,-0.37261962890625,14,16,100000,22944
0.9246861924686192,2,0.22747802734375,14,16,100000,22944
0.9329917165265854,0,-0.97528076171875,14,16,100000,22944
0.9329917165265854,1,-0.37518310546875,14,16,100000,22944
0.9329917165265854,2,0.22479248046875,14,16,100000,22944
0.9330543933054392,0,-0.97528076171875,14,16,100000,22944
0.9330543933054392,1,-0.37518310546875,14,16,100000,22944
0.9330543933054392,2,0.22479248046875,14,16,100000,22944
0.940384218373004,0,-0.97760009765625,14,16,100000,22944
0.940384218373004,1,-0.37762451171875,14,16,100000,22944
0.940384218373004,2,0.22247314453125,14,16,100000,22944
0.9414225941422592,0,-0.97784423828125,14,16,100000,22944
0.9414225941422592,1,-0.37786865234375,14,16,100000,22944
