z,boundary,estimated_x,bisection_steps,queries,nominal_budget,actual_queries_total,seed,family,samples
0.6149776855509052,1,-0.08026123046875,14,16,100000,22944,0,machine_replacement,100000
0.6149776855509052,2,0.44146728515625,14,16,100000,22944,0,machine_replacement,100000
0.615062761506276,0,-0.60198974609375,14,16,100000,22944,0,machine_replacement,100000
0.615062761506276,1,-0.08026123046875,14,16,100000,22944,0,machine_replacement,100000
0.615062761506276,2,0.44146728515625,14,16,100000,22944,0,machine_replacement,100000
0.623430962343096,0,-0.60308837890625,14,16,100000,22944,0,machine_replacement,100000
0.623430962343096,1,-0.08135986328125,14,16,100000,22944,0,machine_replacement,100000
0.623430962343096,2,0.44036865234375,14,16,100000,22944,0,machine_replacement,100000
0.6236895846915798,0,-0.60308837890625,14,16,100000,22944,0,machine_replacement,100000
0.6236895846915798,1,-0.08135986328125,14,16,100000,22944,0,machine_replacement,100000
0.6236895846915798,2,0.44036865234375,14,16,100000,22944,0,machine_replacement,100000
0.6317991631799162,0,-0.60418701171875,14,16,100000,22944,0,machine_replacement,100000
0.6317991631799162,1,-0.08245849609375,14,16,100000,22944,0,machine_replacement,100000
0.6317991631799162,2,0.43927001953125,14,16,100000,22944,0,machine_replacement,100000
0.6322923340320022,0,-0.60418701171875,14,16,100000,22944,0,machine_replacement,100000
0.6322923340320022,1,-0.08245849609375,14,16,100000,22944,0,machine_replacement,100000
0.6322923340320022,2,0.43927001953125,14,16,100000,22944,0,machine_replacement,100000
0.6395623503543364,0,-0.60516357421875,14,16,100000,22944,0,machine_replacement,100000
0.6395623503543364,1,-0.08343505859375,14,16,100000,22944,0,machine_replacement,100000
0.6395623503543364,2,0.43829345703125,14,16,100000,22944,0,machine_replacement,100000
0.6401673640167362,0,-0.60528564453125,14,16,100000,22944,0,machine_replacement,100000
0.6401673640167362,1,-0.08355712890625,14,16,100000,22944,0,machine_replacement,100000
0.6401673640167362,2,0.43829345703125,14,16,100000,22944,0,machine_replacement,100000
0.6481957454685046,0,-0.60626220703125,14,16,100000,22944,0,machine_replacement,100000
0.6481957454685046,1,-0.08453369140625,14,16,100000,22944,0,machine_replacement,100000
0.6481957454685046,2,0.43719482421875,14,16,100000,22944,0,machine_replacement,100000
0.6485355648535562,0,-0.60638427734375,14,16,100000,22944,0,machine_replacement,100000
0.6485355648535562,1,-0.08453369140625,14,16,100000,22944,0,machine_replacement,100000
0.6485355648535562,2,0.43719482421875,14,16,100000,22944,0,machine_replacement,100000
0.6569037656903765,0,-0.60748291015625,14,16,100000,22944,0,machine_replacement,100000
0.6569037656903765,1,-0.08563232421875,14,16,100000,22944,0,machine_replacement,100000
0.6569037656903765,2,0.43609619140625,14,16,100000,22944,0,machine_replacement,100000
0.6570267815084945,0,-0.60748291015625,14,16,100000,22944,0,machine_replacement,100000
0.6570267815084945,1,-0.08575439453125,14,16,100000,22944,0,machine_replacement,100000
0.6570267815084945,2,0.43609619140625,14,16,100000,22944,0,machine_replacement,100000
0.6651460893435972,0,-0.60845947265625,14,16,100000,22944,0,machine_replacement,100000
0.6651460893435972,1,-0.08673095703125,14,16,100000,22944,0,machine_replacement,100000
0.6651460893435972,2,0.43499755859375,14,16,100000,22944,0,machine_replacement,100000
0.6652719665271964,0,-0.60845947265625,14,16,100000,22944,0,machine_replacement,100000
0.6652719665271964,1,-0.08673095703125,14,16,100000,22944,0,machine_replacement,100000
0.6652719665271964,2,0.43499755859375,14,16,100000,22944,0,machine_replacement,100000
0.6733974138833451,0,-0.60955810546875,14,16,100000,22944,0,machine_replacement,100000
0.6733974138833451,1,-0.08782958984375,14,16,100000,22944,0,machine_replacement,100000
0.6733974138833451,2,0.43389892578125,14,16,100000,22944,0,machine_replacement,100000
0.6736401673640167,0,-0.60955810546875,14,16,100000,22944,0,machine_replacement,100000
0.6736401673640167,1,-0.08782958984375,14,16,100000,22944,0,machine_replacement,100000
0.6736401673640167,2,0.43389892578125,14,16,100000,22944,0,machine_replacement,100000
0.6815422735541756,0,-0.61065673828125,14,16,100000,22944,0,machine_replacement,100000
0.6815422735541756,1,-0.08892822265625,14,16,100000,22944,0,machine_replacement,100000
0.6815422735541756,2,0.43280029296875,14,16,100000,22944,0,machine_replacement,100000
0.6820083682008367,0,-0.61065673828125,14,16,100000,22944,0,machine_replacement,100000
0.6820083682008367,1,-0.08892822265625,14,16,100000,22944,0,machine_replacement,100000
0.6820083682008367,2,0.43280029296875,14,16,100000,22944,0,machine_replacement,100000
0.6903765690376567,0,-0.61175537109375,14,16,100000,22944,0,machine_replacement,100000
0.6903765690376567,1,-0.09002685546875,14,16,100000,22944,0,machine_replacement,100000
0.6903765690376567,2,0.43170166015625,14,16,100000,22944,0,machine_replacement,100000
0.6917577555353225,0,-0.61199951171875,14,16,100000,22944,0,machine_replacement,100000
0.6917577555353225,1,-0.09027099609375,14,16,100000,22944,0,machine_replacement,100000
0.6917577555353225,2,0.43145751953125,14,16,100000,22944,0,machine_replacement,100000
0.6987447698744769,0,-0.61285400390625,14,16,100000,22944,0,machine_replacement,100000
0.6987447698744769,1,-0.09112548828125,14,16,100000,22944,0,machine_replacement,100000
0.6987447698744769,2,0.43060302734375,14,16,100000,22944,0,machine_replacement,100000
0.7002093969285086,0,-0.61309814453125,14,16,100000,22944,0,machine_replacement,100000
0.7002093969285086,1,-0.09136962890625,14,16,100000,22944,0,machine_replacement,100000
0.7002093969285086,2,0.43035888671875,14,16,100000,22944,0,machine_replacement,100000
0.7071129707112969,0,-0.61395263671875,14,16,100000,22944,0,machine_replacement,100000
0.7071129707112969,1,-0.09222412109375,14,16,100000,22944,0,machine_replacement,100000
0.7071129707112969,2,0.42950439453125,14,16,100000,22944,0,machine_replacement,100000
0.707610850375045,0,-0.61407470703125,14,16,100000,22944,0,machine_replacement,100000
0.707610850375045,1,-0.09234619140625,14,16,100000,22944,0,machine_replacement,100000
0.707610850375045,2,0.42938232421875,14,16,100000,22944,0,machine_replacement,100000
0.7153078317292272,0,-0.61505126953125,14,16,100000,22944,0,machine_replacement,100000
0.7153078317292272,1,-0.09332275390625,14,16,100000,22944,0,machine_replacement,100000
0.7153078317292272,2,0.42840576171875,14,16,100000,22944,0,machine_replacement,100000
0.7154811715481171,0,-0.61505126953125,14,16,100000,22944,0,machine_replacement,100000
0.7154811715481171,1,-0.09332275390625,14,16,100000,22944,0,machine_replacement,100000
0.7154811715481171,2,0.42840576171875,14,16,100000,22944,0,machine_replacement,100000
0.7238493723849371,0,-0.61614990234375,14,16,100000,22944,0,machine_replacement,100000
0.7238493723849371,1,-0.09442138671875,14,16,100000,22944,0,machine_replacement,100000
0.7238493723849371,2,0.42730712890625,14,16,100000,22944,0,machine_replacement,100000
0.7238740660688188,0,-0.61614990234375,14,16,100000,22944,0,machine_replacement,100000
0.7238740660688188,1,-0.09442138671875,14,16,100000,22944,0,machine_replacement,100000
0.7238740660688188,2,0.42730712890625,14,16,100000,22944,0,machine_replacement,100000
0.7322175732217571,0,-0.61724853515625,14,16,100000,22944,0,machine_replacement,100000
0.7322175732217571,1,-0.09552001953125,14,16,100000,22944,0,machine_replacement,100000
0.7322175732217571,2,0.42620849609375,14,16,100000,22944,0,machine_replacement,100000
0.7322757347090159,0,-0.61724853515625,14,16,100000,22944,0,machine_replacement,100000
0.7322757347090159,1,-0.09552001953125,14,16,100000,22944,0,machine_replacement,100000
0.7322757347090159,2,0.42620849609375,14,16,100000,22944,0,machine_replacement,100000
0.7405857740585773,0,-0.61834716796875,14,16,100000,22944,0,machine_replacement,100000
0.7405857740585773,1,-0.09661865234375,14,16,100000,22944,0,machine_replacement,100000
0.7405857740585773,2,0.42510986328125,14,16,100000,22944,0,machine_replacement,100000
0.7407393026851198,0,-0.61834716796875,14,16,100000,22944,0,machine_replacement,100000
0.7407393026851198,1,-0.09661865234375,14,16,100000,22944,0,machine_replacement,100000
0.7407393026851198,2,0.42510986328125,14,16,100000,22944,0,machine_replacement,100000
0.7474419449203182,0,-0.61920166015625,14,16,100000,22944,0,machine_replacement,100000
0.7474419449203182,1,-0.09747314453125,14,16,100000,22944,0,machine_replacement,100000
0.7474419449203182,2,0.42425537109375,14,16,100000,22944,0,machine_replacement,100000
0.7489539748953973,0,-0.61944580078125,14,16,100000,22944,0,machine_replacement,100000
0.7489539748953973,1,-0.09771728515625,14,16,100000,22944,0,machine_replacement,100000
0.7489539748953973,2,0.42401123046875,14,16,100000,22944,0,machine_replacement,100000
0.7570728456622772,0,-0.62054443359375,14,16,100000,22944,0,machine_replacement,100000
0.7570728456622772,1,-0.09869384765625,14,16,100000,22944,0,machine_replacement,100000
0.7570728456622772,2,0.42303466796875,14,16,100000,22944,0,machine_replacement,100000
0.7573221757322175,0,-0.62054443359375,14,16,100000,22944,0,machine_replacement,100000
0.7573221757322175,1,-0.09881591796875,14,16,100000,22944,0,machine_replacement,100000
0.7573221757322175,2,0.42291259765625,14,16,100000,22944,0,machine_replacement,100000
0.7652983027233694,0,-0.62152099609375,14,16,100000,22944,0,machine_replacement,100000
0.7652983027233694,1,-0.09979248046875,14,16,100000,22944,0,machine_replacement,100000
0.7652983027233694,2,0.42193603515625,14,16,100000,22944,0,machine_replacement,100000
0.7656903765690375,0,-0.62164306640625,14,16,100000,22944,0,machine_replacement,100000
0.7656903765690375,1,-0.09991455078125,14,16,100000,22944,0,machine_replacement,100000
0.7656903765690375,2,0.42181396484375,14,16,100000,22944,0,machine_replacement,100000
0.7733397043775015,0,-0.62261962890625,14,16,100000,22944,0,machine_replacement,100000
0.7733397043775015,1,-0.10089111328125,14,16,100000,22944,0,machine_replacement,100000
0.7733397043775015,2,0.42083740234375,14,16,100000,22944,0,machine_replacement,100000
0.7740585774058575,0,-0.62274169921875,14,16,100000,22944,0,machine_replacement,100000
0.7740585774058575,1,-0.10101318359375,14,16,100000,22944,0,machine_replacement,100000
0.7740585774058575,2,0.42071533203125,14,16,100000,22944,0,machine_replacement,100000
0.7824267782426777,0,-0.62384033203125,14,16,100000,22944,0,machine_replacement,100000
0.7824267782426777,1,-0.10211181640625,14,16,100000,22944,0,machine_replacement,100000
0.7824267782426777,2,0.41973876953125,14,16,100000,22944,0,machine_replacement,100000
0.7826575416104912,0,-0.62384033203125,14,16,100000,22944,0,machine_replacement,100000
0.7826575416104912,1,-0.10211181640625,14,16,100000,22944,0,machine_replacement,100000
0.7826575416104912,2,0.41961669921875,14,16,100000,22944,0,machine_replacement,100000
0.7907699088223564,0,-0.62493896484375,14,16,100000,22944,0,machine_replacement,100000
0.7907699088223564,1,-0.10308837890625,14,16,100000,22944,0,machine_replacement,100000
0.7907699088223564,2,0.41864013671875,14,16,100000,22944,0,machine_replacement,100000
0.7907949790794977,0,-0.62493896484375,14,16,100000,22944,0,machine_replacement,100000
0.7907949790794977,1,-0.10308837890625,14,16,100000,22944,0,machine_replacement,100000
0.7907949790794977,2,0.41864013671875,14,16,100000,22944,0,machine_replacement,100000
0.7989795712038181,0,-0.62591552734375,14,16,100000,22944,0,machine_replacement,100000
0.7989795712038181,1,-0.10418701171875,14,16,100000,22944,0,machine_replacement,100000
0.7989795712038181,2,0.41754150390625,14,16,100000,22944,0,machine_replacement,100000
0.7991631799163179,0,-0.62603759765625,14,16,100000,22944,0,machine_replacement,100000
0.7991631799163179,1,-0.10418701171875,14,16,100000,22944,0,machine_replacement,100000
0.7991631799163179,2,0.41754150390625,14,16,100000,22944,0,machine_replacement,100000
0.8075313807531379,0,-0.62701416015625,14,16,100000,22944,0,machine_replacement,100000
0.8075313807531379,1,-0.10528564453125,14,16,100000,22944,0,machine_replacement,100000
0.8075313807531379,2,0.41644287109375,14,16,100000,22944,0,machine_replacement,100000
0.808241342736621,0,-0.62713623046875,14,16,100000,22944,0,machine_replacement,100000
0.808241342736621,1,-0.10540771484375,14,16,100000,22944,0,machine_replacement,100000
0.808241342736621,2,0.41632080078125,14,16,100000,22944,0,machine_replacement,100000
0.8158995815899579,0,-0.62811279296875,14,16,100000,22944,0,machine_replacement,100000
0.8158995815899579,1,-0.10638427734375,14,16,100000,22944,0,machine_replacement,100000
0.8158995815899579,2,0.41534423828125,14,16,100000,22944,0,machine_replacement,100000
0.8159669271924431,0,-0.62811279296875,14,16,100000,22944,0,machine_replacement,100000
0.8159669271924431,1,-0.10638427734375,14,16,100000,22944,0,machine_replacement,100000
0.8159669271924431,2,0.41534423828125,14,16,100000,22944,0,machine_replacement,100000
0.8242677824267781,0,-0.62921142578125,14,16,100000,22944,0,machine_replacement,100000
0.8242677824267781,1,-0.10748291015625,14,16,100000,22944,0,machine_replacement,100000
0.8242677824267781,2,0.41424560546875,14,16,100000,22944,0,machine_replacement,100000
0.8244074465354957,0,-0.62921142578125,14,16,100000,22944,0,machine_replacement,100000
0.8244074465354957,1,-0.10748291015625,14,16,100000,22944,0,machine_replacement,100000
0.8244074465354957,2,0.41424560546875,14,16,100000,22944,0,machine_replacement,100000
0.8326359832635981,0,-0.63031005859375,14,16,100000,22944,0,machine_replacement,100000
0.8326359832635981,1,-0.10858154296875,14,16,100000,22944,0,machine_replacement,100000
0.8326359832635981,2,0.41314697265625,14,16,100000,22944,0,machine_replacement,100000
0.8328744165658618,0,-0.63043212890625,14,16,100000,22944,0,machine_replacement,100000
0.8328744165658618,1,-0.10858154296875,14,16,100000,22944,0,machine_replacement,100000
0.8328744165658618,2,0.41314697265625,14,16,100000,22944,0,machine_replacement,100000
0.8405733445130973,0,-0.63140869140625,14,16,100000,22944,0,machine_replacement,100000
0.8405733445130973,1,-0.10968017578125,14,16,100000,22944,0,machine_replacement,100000
0.8405733445130973,2,0.41204833984375,14,16,100000,22944,0,machine_replacement,100000
0.8410041841004183,0,-0.63140869140625,14,16,100000,22944,0,machine_replacement,100000
0.8410041841004183,1,-0.10968017578125,14,16,100000,22944,0,machine_replacement,100000
0.8410041841004183,2,0.41204833984375,14,16,100000,22944,0,machine_replacement,100000
0.8493723849372383,0,-0.63250732421875,14,16,100000,22944,0,machine_replacement,100000
0.8493723849372383,1,-0.11077880859375,14,16,100000,22944,0,machine_replacement,100000
0.8493723849372383,2,0.41094970703125,14,16,100000,22944,0,machine_replacement,100000
0.8504185450407612,0,-0.63262939453125,14,16,100000,22944,0,machine_replacement,100000
0.8504185450407612,1,-0.11090087890625,14,16,100000,22944,0,machine_replacement,100000
0.8504185450407612,2,0.41082763671875,14,16,100000,22944,0,machine_replacement,100000
0.8576445064896168,0,-0.63360595703125,14,16,100000,22944,0,machine_replacement,100000
0.8576445064896168,1,-0.11187744140625,14,16,100000,22944,0,machine_replacement,100000
0.8576445064896168,2,0.40985107421875,14,16,100000,22944,0,machine_replacement,100000
0.8577405857740583,0,-0.63360595703125,14,16,100000,22944,0,machine_replacement,100000
0.8577405857740583,1,-0.11187744140625,14,16,100000,22944,0,machine_replacement,100000
0.8577405857740583,2,0.40985107421875,14,16,100000,22944,0,machine_replacement,100000
0.8661087866108785,0,-0.63470458984375,14,16,100000,22944,0,machine_replacement,100000
0.8661087866108785,1,-0.11297607421875,14,16,100000,22944,0,machine_replacement,100000
0.8661087866108785,2,0.40875244140625,14,16,100000,22944,0,machine_replacement,100000
0.8662851501650024,0,-0.63470458984375,14,16,100000,22944,0,machine_replacement,100000
0.8662851501650024,1,-0.11297607421875,14,16,100000,22944,0,machine_replacement,100000
0.8662851501650024,2,0.40875244140625,14,16,100000,22944,0,machine_replacement,100000
0.873710483808851,0,-0.63568115234375,14,16,100000,22944,0,machine_replacement,100000
0.873710483808851,1,-0.11395263671875,14,16,100000,22944,0,machine_replacement,100000
0.873710483808851,2,0.40777587890625,14,16,100000,22944,0,machine_replacement,100000
0.8744769874476985,0,-0.63580322265625,14,16,100000,22944,0,machine_replacement,100000
0.8744769874476985,1,-0.11407470703125,14,16,100000,22944,0,machine_replacement,100000
0.8744769874476985,2,0.40765380859375,14,16,100000,22944,0,machine_replacement,100000
0.8827768156408586,0,-0.63690185546875,14,16,100000,22944,0,machine_replacement,100000
0.8827768156408586,1,-0.11517333984375,14,16,100000,22944,0,machine_replacement,100000
0.8827768156408586,2,0.40655517578125,14,16,100000,22944,0,machine_replacement,100000
0.8828451882845187,0,-0.63690185546875,14,16,100000,22944,0,machine_replacement,100000
0.8828451882845187,1,-0.11517333984375,14,16,100000,22944,0,machine_replacement,100000
0.8828451882845187,2,0.40655517578125,14,16,100000,22944,0,machine_replacement,100000
0.8897442239696861,0,-0.63775634765625,14,16,100000,22944,0,machine_replacement,100000
0.8897442239696861,1,-0.11602783203125,14,16,100000,22944,0,machine_replacement,100000
0.8897442239696861,2,0.40570068359375,14,16,100000,22944,0,machine_replacement,100000
0.8912133891213387,0,-0.63800048828125,14,16,100000,22944,0,machine_replacement,100000
0.8912133891213387,1,-0.11627197265625,14,16,100000,22944,0,machine_replacement,100000
0.8912133891213387,2,0.40545654296875,14,16,100000,22944,0,machine_replacement,100000
0.8995815899581587,0,-0.63909912109375,14,16,100000,22944,0,machine_replacement,100000
0.8995815899581587,1,-0.11737060546875,14,16,100000,22944,0,machine_replacement,100000
0.8995815899581587,2,0.40435791015625,14,16,100000,22944,0,machine_replacement,100000
0.8999666885132289,0,-0.63909912109375,14,16,100000,22944,0,machine_replacement,100000
0.8999666885132289,1,-0.11737060546875,14,16,100000,22944,0,machine_replacement,100000
0.8999666885132289,2,0.40435791015625,14,16,100000,22944,0,machine_replacement,100000
0.907949790794979,0,-0.64019775390625,14,16,100000,22944,0,machine_replacement,100000
0.907949790794979,1,-0.11846923828125,14,16,100000,22944,0,machine_replacement,100000
0.907949790794979,2,0.40325927734375,14,16,100000,22944,0,machine_replacement,100000
0.9082858770195781,0,-0.64019775390625,14,16,100000,22944,0,machine_replacement,100000
0.9082858770195781,1,-0.11846923828125,14,16,100000,22944,0,machine_replacement,100000
0.9082858770195781,2,0.40325927734375,14,16,100000,22944,0,machine_replacement,100000
0.9161996566060205,0,-0.64129638671875,14,16,100000,22944,0,machine_replacement,100000
0.9161996566060205,1,-0.11944580078125,14,16,100000,22944,0,machine_replacement,100000
0.9161996566060205,2,0.40228271484375,14,16,100000,22944,0,machine_replacement,100000
0.916317991631799,0,-0.64129638671875,14,16,100000,22944,0,machine_replacement,100000
0.916317991631799,1,-0.11956787109375,14,16,100000,22944,0,machine_replacement,100000
0.916317991631799,2,0.40216064453125,14,16,100000,22944,0,machine_replacement,100000
0.9245836570791921,0,-0.64239501953125,14,16,100000,22944,0,machine_replacement,100000
0.9245836570791921,1,-0.12054443359375,14,16,100000,22944,0,machine_replacement,100000
0.9245836570791921,2,0.40118408203125,14,16,100000,22944,0,machine_replacement,100000
0.9246861924686192,0,-0.64239501953125,14,16,100000,22944,0,machine_replacement,100000
0.9246861924686192,1,-0.12066650390625,14,16,100000,22944,0,machine_replacement,100000
0.9246861924686192,2,0.40118408203125,14,16,100000,22944,0,machine_replacement,100000
0.9328891353073023,0,-0.64337158203125,14,16,100000,22944,0,machine_replacement,100000
0.9328891353073023,1,-0.12164306640625,14,16,100000,22944,0,machine_replacement,100000
0.9328891353073023,2,0.40008544921875,14,16,100000,22944,0,machine_replacement,100000
0.9330543933054392,0,-0.64349365234375,14,16,100000,22944,0,machine_replacement,100000
0.9330543933054392,1,-0.12164306640625,14,16,100000,22944,0,machine_replacement,100000
0.9330543933054392,2,0.40008544921875,14,16,100000,22944,0,machine_replacement,100000
0.9414225941422592,0,-0.64459228515625,14,16,100000,22944,0,machine_replacement,100000
0.9414225941422592,1,-0.12274169921875,14,16,100000,22944,0,machine_replacement,100000
0.9414225941422592,2,0.39898681640625,14,16,100000,22944,0,machine_replacement,100000
0.9418290338091369,0,-0.64459228515625,14,16,100000,22944,0,machine_replacement,100000
0.9418290338091369,1,-0.12286376953125,14,16,100000,22944,0,machine_replacement,100000
0.9418290338091369,2,0.39886474609375,14,16,100000,22944,0,machine_replacement,100000
0.9497907949790794,0,-0.64556884765625,14,16,100000,22944,0,machine_replacement,100000
0.9497907949790794,1,-0.12384033203125,14,16,100000,22944,0,machine_replacement,100000
0.9497907949790794,2,0.39788818359375,14,16,100000,22944,0,machine_replacement,100000
0.9500020916543873,0,-0.64569091796875,14,16,100000,22944,0,machine_replacement,100000
0.9500020916543873,1,-0.12396240234375,14,16,100000,22944,0,machine_replacement,100000
0.9500020916543873,2,0.39776611328125,14,16,100000,22944,0,machine_replacement,100000
0.9580271172454536,0,-0.64666748046875,14,16,100000,22944,0,machine_replacement,100000
0.9580271172454536,1,-0.12493896484375,14,16,100000,22944,0,machine_replacement,100000
0.9580271172454536,2,0.39678955078125,14,16,100000,22944,0,machine_replacement,100000
0.9581589958158994,0,-0.64666748046875,14,16,100000,22944,0,machine_replacement,100000
0.9581589958158994,1,-0.12493896484375,14,16,100000,22944,0,machine_replacement,100000
0.9581589958158994,2,0.39678955078125,14,16,100000,22944,0,machine_replacement,100000
0.9659378257543595,0,-0.64776611328125,14,16,100000,22944,0,machine_replacement,100000
0.9659378257543595,1,-0.12603759765625,14,16,100000,22944,0,machine_replacement,100000
0.9659378257543595,2,0.39569091796875,14,16,100000,22944,0,machine_replacement,100000
0.9665271966527196,0,-0.64776611328125,14,16,100000,22944,0,machine_replacement,100000
0.9665271966527196,1,-0.12603759765625,14,16,100000,22944,0,machine_replacement,100000
0.9665271966527196,2,0.39569091796875,14,16,100000,22944,0,machine_replacement,100000
0.9748526471829465,0,-0.64886474609375,14,16,100000,22944,0,machine_replacement,100000
0.9748526471829465,1,-0.12713623046875,14,16,100000,22944,0,machine_replacement,100000
0.9748526471829465,2,0.39459228515625,14,16,100000,22944,0,machine_replacement,100000
0.9748953974895396,0,-0.64886474609375,14,16,100000,22944,0,machine_replacement,100000
0.9748953974895396,1,-0.12713623046875,14,16,100000,22944,0,machine_replacement,100000
0.9748953974895396,2,0.39459228515625,14,16,100000,22944,0,machine_replacement,100000
0.9832635983263596,0,-0.64996337890625,14,16,100000,22944,0,machine_replacement,100000
0.9832635983263596,1,-0.12823486328125,14,16,100000,22944,0,machine_replacement,100000
0.9832635983263596,2,0.39349365234375,14,16,100000,22944,0,machine_replacement,100000
0.9836007808978549,0,-0.65008544921875,14,16,100000,22944,0,machine_replacement,100000
0.9836007808978549,1,-0.12823486328125,14,16,100000,22944,0,machine_replacement,100000
0.9836007808978549,2,0.39349365234375,14,16,100000,22944,0,machine_replacement,100000
0.9906477590909405,0,-0.65093994140625,14,16,100000,22944,0,machine_replacement,100000
0.9906477590909405,1,-0.12921142578125,14,16,100000,22944,0,machine_replacement,100000
0.9906477590909405,2,0.39251708984375,14,16,100000,22944,0,machine_replacement,100000
0.9916317991631798,0,-0.65106201171875,14,16,100000,22944,0,machine_replacement,100000
0.9916317991631798,1,-0.12933349609375,14,16,100000,22944,0,machine_replacement,100000
0.9916317991631798,2,0.39239501953125,14,16,100000,22944,0,machine_replacement,100000
1.0,0,-0.65216064453125,14,16,100000,22944,0,machine_replacement,100000
1.0,1,-0.13043212890625,14,16,100000,22944,0,machine_replacement,100000
1.0,2,0.39129638671875,14,16,100000,22944,0,machine_replacement,100000
-1.0,0,-0.65625,5,7,100,79,0,admission_control,100
-1.0,1,-0.03125,5,7,100,79,0,admission_control,100
-1.0,2,0.65625,5,7,100,79,0,admission_control,100
-0.33333333333333337,0,-0.65625,5,7,100,79,0,admission_control,100
-0.33333333333333337,1,-0.03125,5,7,100,79,0,admission_control,100
-0.33333333333333337,2,0.65625,5,7,100,79,0,admission_control,100
0.33333333333333326,0,-0.84375,5,7,100,79,0,admission_control,100
0.33333333333333326,1,-0.15625,5,7,100,79,0,admission_control,100
0.33333333333333326,2,0.46875,5,7,100,79,0,admission_control,100
1.0,0,-1.0,5,2,100,79,0,admission_control,100
1.0,1,-0.53125,5,7,100,79,0,admission_control,100
1.0,2,0.15625,5,7,100,79,0,admission_control,100
-1.0,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-1.0,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-1.0,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9918064239725418,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9918064239725418,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9918064239725418,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9916317991631799,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9916317991631799,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9916317991631799,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9832635983263598,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9832635983263598,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9832635983263598,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.98299627368626,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.98299627368626,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.98299627368626,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9748953974895398,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9748953974895398,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9748953974895398,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9744029031022265,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9744029031022265,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9744029031022265,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9665271966527197,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9665271966527197,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9665271966527197,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9660047256217252,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9660047256217252,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9660047256217252,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9582718010319614,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9582718010319614,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9582718010319614,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9581589958158996,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9581589958158996,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9581589958158996,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9499724322220859,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9499724322220859,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9499724322220859,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9497907949790795,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9497907949790795,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9497907949790795,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9415836550247918,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9415836550247918,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9415836550247918,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9414225941422594,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9414225941422594,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9414225941422594,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9333291367251396,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9333291367251396,1,-6.103515625e-05,14,16,100000,21838,0,admission_control,100000
-0.9333291367251396,2,0.66668701171875,14,16,100000,21838,0,admission_control,100000
-0.9330543933054394,0,-0.66668701171875,14,16,100000,21838,0,admission_control,100000
