seed,family,strategy,samples,queries,d_H,policy_risk
15,inventory_threshold,uniform,500,500,0.5428817508443022,0.17932
15,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00996
15,inventory_threshold,uniform,1000,1000,0.2037968488370403,0.12721
15,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.0048
15,inventory_threshold,uniform,2000,2000,0.06668945199039467,0.05103
15,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00201
15,inventory_threshold,uniform,5000,5000,0.01671811244959298,0.00825
15,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00056
15,inventory_threshold,uniform,10000,10000,0.018036914107423252,0.0078
15,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00031
15,inventory_threshold,uniform,25000,25000,0.00672006581818102,0.00238
15,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00031
15,inventory_threshold,uniform,50000,50000,0.0023936496073588276,0.0014
15,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,0.00015
15,inventory_threshold,uniform,100000,100000,0.0025747482821636414,0.00155
15,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,5e-05
15,machine_replacement,uniform,100,100,0.15217391304347827,0.0999
15,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01629
15,machine_replacement,uniform,200,200,0.692402906961657,0.27243
15,machine_replacement,active_adaptive_bisection,200,189,0.030824633711097282,0.01713
15,machine_replacement,uniform,500,500,0.21085607851385313,0.11981
15,machine_replacement,active_adaptive_bisection,500,480,0.015511301619064999,0.00842
15,machine_replacement,uniform,1000,1000,0.2657899932144259,0.10516
15,machine_replacement,active_adaptive_bisection,1000,999,0.007582260778606464,0.00429
15,machine_replacement,uniform,2000,2000,0.05397377241197965,0.04791
15,machine_replacement,active_adaptive_bisection,2000,1980,0.00379539407858831,0.0019
15,machine_replacement,uniform,5000,5000,0.014349928501340536,0.00752
15,machine_replacement,active_adaptive_bisection,5000,4968,0.0009719662420636932,0.00076
15,machine_replacement,uniform,10000,10000,0.010893269533924776,0.00405
15,machine_replacement,active_adaptive_bisection,10000,9984,0.00048783394133966596,0.00029
15,machine_replacement,uniform,25000,25000,0.007163875841372569,0.00246
15,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00014
15,machine_replacement,uniform,50000,50000,0.0023138325194927423,0.00107
15,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,6e-05
15,machine_replacement,uniform,100000,100000,0.0012523990929464712,0.00067
15,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,5e-05
15,admission_control,uniform,100,100,0.5,0.27731
15,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04737
15,admission_control,uniform,200,200,1.0619681243529613,0.32532
15,admission_control,active_adaptive_bisection,200,179,0.03125,0.02363
15,admission_control,uniform,500,500,0.47992917647231015,0.19475
15,admission_control,active_adaptive_bisection,500,456,0.028669715890468857,0.01081
15,admission_control,uniform,1000,1000,0.7002948441614097,0.19216
15,admission_control,active_adaptive_bisection,1000,957,0.0078125,0.00563
15,admission_control,uniform,2000,2000,0.11425426806169026,0.06021
15,admission_control,active_adaptive_bisection,2000,1892,0.00390625,0.00269
15,admission_control,uniform,5000,5000,0.04995506108268677,0.02578
15,admission_control,active_adaptive_bisection,5000,4950,0.0012113548101629215,0.00074
15,admission_control,uniform,10000,10000,0.046547724174923366,0.02426
15,admission_control,active_adaptive_bisection,10000,9896,0.0006001648116724601,0.00043
15,admission_control,uniform,25000,25000,0.04656686815755849,0.02221
15,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00019
15,admission_control,uniform,50000,50000,0.04665534094507173,0.02212
15,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,8e-05
15,admission_control,uniform,100000,100000,0.04614046405162068,0.02214
15,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,5e-05
15,resource_allocation,uniform,100,100,0.4964027580075816,0.33344
15,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02497
15,resource_allocation,uniform,200,200,1.3964027580075817,0.44066
15,resource_allocation,active_adaptive_bisection,200,189,0.030959148014094884,0.01712
15,resource_allocation,uniform,500,500,0.8837587036290648,0.20966
15,resource_allocation,active_adaptive_bisection,500,480,0.015294694897052631,0.00908
15,resource_allocation,uniform,1000,1000,0.15395360469977215,0.11304
15,resource_allocation,active_adaptive_bisection,1000,999,0.007753755635338089,0.00487
15,resource_allocation,uniform,2000,2000,0.10500452967335872,0.06371
15,resource_allocation,active_adaptive_bisection,2000,1980,0.0037758118678975494,0.00241
15,resource_allocation,uniform,5000,5000,0.05093904352421935,0.01956
15,resource_allocation,active_adaptive_bisection,5000,4968,0.0009673031510939456,0.0005
15,resource_allocation,uniform,10000,10000,0.024719504455474994,0.01842
15,resource_allocation,active_adaptive_bisection,10000,9984,0.00048536735655707597,0.00039
15,resource_allocation,uniform,25000,25000,0.025432057940362296,0.01816
15,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.0002
15,resource_allocation,uniform,50000,50000,0.025538152092875077,0.0181
15,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,7e-05
15,resource_allocation,uniform,100000,100000,0.025418822195758695,0.01787
15,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,2e-05
15,random_structured,uniform,100,100,0.5,0.42969
15,random_structured,active_adaptive_bisection,100,64,0.025660109695427313,0.0109
15,random_structured,uniform,200,200,1.4430898903045728,0.49503
15,random_structured,active_adaptive_bisection,200,159,0.030430669661321606,0.01682
15,random_structured,uniform,500,500,0.49029240351515857,0.22206
15,random_structured,active_adaptive_bisection,500,486,0.015292645813573036,0.0067
15,random_structured,uniform,1000,1000,0.4807495667281493,0.15937
15,random_structured,active_adaptive_bisection,1000,951,0.007556469224773724,0.00345
15,random_structured,uniform,2000,2000,0.12402045363207703,0.05473
15,random_structured,active_adaptive_bisection,2000,1900,0.003892908533995043,0.00168
15,random_structured,uniform,5000,5000,0.03668577638905024,0.01092
15,random_structured,active_adaptive_bisection,5000,4790,0.0009456496203178455,0.00043
15,random_structured,uniform,10000,10000,0.01245210443125222,0.00443
15,random_structured,active_adaptive_bisection,10000,9474,0.00048494588349878853,0.00015
15,random_structured,uniform,25000,25000,0.0060532794572820126,0.00186
15,random_structured,active_adaptive_bisection,25000,16068,0.00024277818850737543,0.00013
15,random_structured,uniform,50000,50000,0.0060132586817248646,0.00133
15,random_structured,active_adaptive_bisection,50000,17168,0.00012103669767549174,4e-05
15,random_structured,uniform,100000,100000,0.0032308970360256373,0.00094
15,random_structured,active_adaptive_bisection,100000,18268,6.0165952259660926e-05,4e-05
16,inventory_threshold,uniform,100,100,0.44999999999999996,0.27772
16,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01865
16,inventory_threshold,uniform,200,200,0.44999999999999996,0.27772
16,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01655
16,inventory_threshold,uniform,500,500,0.4713275687710121,0.18552
16,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.01033
16,inventory_threshold,uniform,1000,1000,0.14923693258207987,0.11718
16,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00455
16,inventory_threshold,uniform,2000,2000,0.12311923936539315,0.06902
16,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00203
16,inventory_threshold,uniform,5000,5000,0.051786503637264336,0.01624
16,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.0006
16,inventory_threshold,uniform,10000,10000,0.016762822416187317,0.00651
16,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00038
16,inventory_threshold,uniform,25000,25000,0.003642158968846454,0.00173
16,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00032
16,inventory_threshold,uniform,50000,50000,0.002102779215646333,0.00129
16,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,0.00013
16,inventory_threshold,uniform,100000,100000,0.0026001518689380276,0.00141
16,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,7e-05
16,machine_replacement,uniform,100,100,0.15217391304347827,0.10086
16,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01611
16,machine_replacement,uniform,200,200,0.15217391304347827,0.10086
16,machine_replacement,active_adaptive_bisection,200,189,0.030420001819174078,0.01627
16,machine_replacement,uniform,500,500,0.29478623791757413,0.19356
16,machine_replacement,active_adaptive_bisection,500,480,0.014795001819174078,0.00797
16,machine_replacement,uniform,1000,1000,0.10941338090091501,0.09708
16,machine_replacement,active_adaptive_bisection,1000,999,0.007582260778606464,0.00397
16,machine_replacement,uniform,2000,2000,0.08083937357365167,0.05457
16,machine_replacement,active_adaptive_bisection,2000,1980,0.003845137120247477,0.00169
16,machine_replacement,uniform,5000,5000,0.021251068546468507,0.01046
16,machine_replacement,active_adaptive_bisection,5000,4968,0.0009724496878930067,0.00088
16,machine_replacement,uniform,10000,10000,0.011201548304876227,0.0071
16,machine_replacement,active_adaptive_bisection,10000,9984,0.00048706602054926496,0.00028
16,machine_replacement,uniform,25000,25000,0.006397998037037722,0.00223
16,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00012
16,machine_replacement,uniform,50000,50000,0.0023042486695387665,0.00084
16,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,6e-05
16,machine_replacement,uniform,100000,100000,0.0010649129620903808,0.00037
16,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,4e-05
16,admission_control,uniform,100,100,0.5,0.27753
16,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.0457
16,admission_control,uniform,200,200,0.5,0.27753
16,admission_control,active_adaptive_bisection,200,179,0.03125,0.02225
16,admission_control,uniform,500,500,0.2013345177940642,0.15281
16,admission_control,active_adaptive_bisection,500,456,0.019702469455041616,0.01068
16,admission_control,uniform,1000,1000,0.29908107512075377,0.12827
16,admission_control,active_adaptive_bisection,1000,950,0.0078125,0.00524
16,admission_control,uniform,2000,2000,0.10019624413988315,0.05715
16,admission_control,active_adaptive_bisection,2000,1892,0.006148131740621669,0.00294
16,admission_control,uniform,5000,5000,0.07857463734420089,0.02706
16,admission_control,active_adaptive_bisection,5000,4970,0.0015695045483893068,0.00067
16,admission_control,uniform,10000,10000,0.04733141385687556,0.02231
16,admission_control,active_adaptive_bisection,10000,9929,0.00048828125,0.00033
16,admission_control,uniform,25000,25000,0.04792418692223703,0.02086
16,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00021
16,admission_control,uniform,50000,50000,0.046027088306730524,0.0209
16,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,0.00014
16,admission_control,uniform,100000,100000,0.045922912489864354,0.02094
16,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,8e-05
16,resource_allocation,uniform,100,100,0.4964027580075816,0.33448
16,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02455
16,resource_allocation,uniform,200,200,0.4964027580075816,0.33448
16,resource_allocation,active_adaptive_bisection,200,189,0.030875985162148553,0.01877
16,resource_allocation,uniform,500,500,0.32286903831808955,0.15123
16,resource_allocation,active_adaptive_bisection,500,480,0.014911423691095882,0.00844
16,resource_allocation,uniform,1000,1000,0.18164741761299796,0.11329
16,resource_allocation,active_adaptive_bisection,1000,999,0.007711510654105469,0.00467
16,resource_allocation,uniform,2000,2000,0.11434502499922972,0.06788
16,resource_allocation,active_adaptive_bisection,2000,1980,0.003826239528023301,0.00232
16,resource_allocation,uniform,5000,5000,0.05234443282491891,0.0253
16,resource_allocation,active_adaptive_bisection,5000,4968,0.0009505344894583656,0.00051
16,resource_allocation,uniform,10000,10000,0.02415600113465488,0.01859
16,resource_allocation,active_adaptive_bisection,10000,9984,0.00048440034244268126,0.00025
16,resource_allocation,uniform,25000,25000,0.025389725319412748,0.01751
16,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00012
16,resource_allocation,uniform,50000,50000,0.024954031070853144,0.01762
16,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,3e-05
16,resource_allocation,uniform,100000,100000,0.02493391170293552,0.01762
16,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,3e-05
16,random_structured,uniform,100,100,0.5,0.35645
16,random_structured,active_adaptive_bisection,100,74,0.042667389393219235,0.0221
16,random_structured,uniform,200,200,0.5,0.35645
16,random_structured,active_adaptive_bisection,200,169,0.0304734640330242,0.01795
16,random_structured,uniform,500,500,0.501245693270719,0.23208
16,random_structured,active_adaptive_bisection,500,438,0.014310134912952521,0.00762
16,random_structured,uniform,1000,1000,0.44885859497478253,0.159
16,random_structured,active_adaptive_bisection,1000,915,0.007773770170012351,0.0041
16,random_structured,uniform,2000,2000,0.11983700780368722,0.06691
16,random_structured,active_adaptive_bisection,2000,1968,0.0037390617016260785,0.00163
16,random_structured,uniform,5000,5000,0.053369914909808136,0.02398
16,random_structured,active_adaptive_bisection,5000,4920,0.0009497912335840741,0.00051
16,random_structured,uniform,10000,10000,0.0156307667152078,0.0061
16,random_structured,active_adaptive_bisection,10000,9851,0.00048656837520100193,0.0002
16,random_structured,uniform,25000,25000,0.003553786020734917,0.00193
16,random_structured,active_adaptive_bisection,25000,18324,0.0002438867755954477,0.00014
16,random_structured,uniform,50000,50000,0.0031285436783843323,0.00129
16,random_structured,active_adaptive_bisection,50000,19612,0.00012181646309544769,8e-05
16,random_structured,uniform,100000,100000,0.0017007331738746467,0.00091
16,random_structured,active_adaptive_bisection,100000,20900,6.078130684544769e-05,5e-05
17,inventory_threshold,uniform,100,100,0.44999999999999996,0.27485
17,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01759
17,inventory_threshold,uniform,200,200,0.44999999999999996,0.27485
17,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01644
17,inventory_threshold,uniform,500,500,0.5488347934469529,0.14434
17,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00963
17,inventory_threshold,uniform,1000,1000,0.15561794040848764,0.10464
17,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00432
17,inventory_threshold,uniform,2000,2000,0.15909592260513628,0.05089
17,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00182
17,inventory_threshold,uniform,5000,5000,0.024417866209795247,0.01229
17,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00054
17,inventory_threshold,uniform,10000,10000,0.011284161472774557,0.00511
17,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00025
17,inventory_threshold,uniform,25000,25000,0.0061515839139314465,0.00238
17,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00016
17,inventory_threshold,uniform,50000,50000,0.0037880706418411125,0.00146
17,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,5e-05
17,inventory_threshold,uniform,100000,100000,0.0018449630507923476,0.00107
17,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,2e-05
17,machine_replacement,uniform,100,100,0.15217391304347827,0.09999
17,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01575
17,machine_replacement,uniform,200,200,0.15217391304347827,0.09999
17,machine_replacement,active_adaptive_bisection,200,189,0.029612743314535218,0.01662
17,machine_replacement,uniform,500,500,0.29719906980892724,0.12001
17,machine_replacement,active_adaptive_bisection,500,480,0.014868905766781848,0.00823
17,machine_replacement,uniform,1000,1000,0.13500991015384245,0.09393
17,machine_replacement,active_adaptive_bisection,1000,999,0.00749130207385848,0.00438
17,machine_replacement,uniform,2000,2000,0.054129467984161406,0.02952
17,machine_replacement,active_adaptive_bisection,2000,1980,0.0037398481775477582,0.00176
17,machine_replacement,uniform,5000,5000,0.013977239483340065,0.00653
17,machine_replacement,active_adaptive_bisection,5000,4968,0.0009680739600518851,0.00071
17,machine_replacement,uniform,10000,10000,0.00856153408903293,0.00425
17,machine_replacement,active_adaptive_bisection,10000,9984,0.0004853008715767215,0.00036
17,machine_replacement,uniform,25000,25000,0.004532412029447458,0.00148
17,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00016
17,machine_replacement,uniform,50000,50000,0.002132702115419327,0.00077
17,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,6e-05
17,machine_replacement,uniform,100000,100000,0.0021999325513487045,0.00093
17,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,3e-05
17,admission_control,uniform,100,100,0.5,0.27462
17,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04661
17,admission_control,uniform,200,200,0.5,0.27462
17,admission_control,active_adaptive_bisection,200,179,0.03130946423613079,0.02187
17,admission_control,uniform,500,500,0.2668578061035435,0.14178
17,admission_control,active_adaptive_bisection,500,456,0.02010841694248333,0.01025
17,admission_control,uniform,1000,1000,0.19609837533559277,0.121
17,admission_control,active_adaptive_bisection,1000,950,0.0078125,0.00518
17,admission_control,uniform,2000,2000,0.1767380743183643,0.06026
17,admission_control,active_adaptive_bisection,2000,1892,0.006235730193413523,0.00275
17,admission_control,uniform,5000,5000,0.05501388102650301,0.02649
17,admission_control,active_adaptive_bisection,5000,4980,0.0009765625,0.00064
17,admission_control,uniform,10000,10000,0.05309002253677497,0.02278
17,admission_control,active_adaptive_bisection,10000,9940,0.00048828125,0.00034
17,admission_control,uniform,25000,25000,0.046511742100335124,0.02154
17,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00019
17,admission_control,uniform,50000,50000,0.045921765563579284,0.02156
17,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,9e-05
17,admission_control,uniform,100000,100000,0.0461864724642326,0.02162
17,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,5e-05
17,resource_allocation,uniform,100,100,0.4964027580075816,0.3323
17,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02337
17,resource_allocation,uniform,200,200,0.4964027580075816,0.3323
17,resource_allocation,active_adaptive_bisection,200,189,0.029884713541665192,0.01869
17,resource_allocation,uniform,500,500,0.5569910774938942,0.1498
17,resource_allocation,active_adaptive_bisection,500,480,0.015188187957138381,0.00905
17,resource_allocation,uniform,1000,1000,0.17517301771100602,0.12004
17,resource_allocation,active_adaptive_bisection,1000,999,0.007739898418122393,0.00457
17,resource_allocation,uniform,2000,2000,0.1094512933122076,0.06135
17,resource_allocation,active_adaptive_bisection,2000,1980,0.0037203580047534546,0.00217
17,resource_allocation,uniform,5000,5000,0.042712678809256166,0.02165
17,resource_allocation,active_adaptive_bisection,5000,4968,0.0009437011601849399,0.00061
17,resource_allocation,uniform,10000,10000,0.033619605027591204,0.01784
17,resource_allocation,active_adaptive_bisection,10000,9984,0.00048733550720686525,0.00038
17,resource_allocation,uniform,25000,25000,0.030003251754281424,0.01692
17,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,8e-05
17,resource_allocation,uniform,50000,50000,0.024680203225768804,0.0173
17,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,8e-05
17,resource_allocation,uniform,100000,100000,0.02431989233144899,0.01732
17,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,2e-05
17,random_structured,uniform,100,100,0.5,0.38051
17,random_structured,active_adaptive_bisection,100,74,0.06472280334728031,0.02742
17,random_structured,uniform,200,200,0.5,0.38051
17,random_structured,active_adaptive_bisection,200,169,0.02858084858555121,0.01305
17,random_structured,uniform,500,500,0.45607774023255165,0.17121
17,random_structured,active_adaptive_bisection,500,420,0.015313619009114099,0.00828
17,random_structured,uniform,1000,1000,0.2412944020079787,0.12279
17,random_structured,active_adaptive_bisection,1000,967,0.00773135996782226,0.0038
17,random_structured,uniform,2000,2000,0.19117684909456878,0.08401
17,random_structured,active_adaptive_bisection,2000,1970,0.0037324852162802236,0.00166
17,random_structured,uniform,5000,5000,0.07681762370147183,0.01936
17,random_structured,active_adaptive_bisection,5000,4896,0.001282476995705495,0.00043
17,random_structured,uniform,10000,10000,0.022841311192467018,0.00581
17,random_structured,active_adaptive_bisection,10000,9835,0.00048624359056184674,0.00026
17,random_structured,uniform,25000,25000,0.006820183202431052,0.00234
17,random_structured,active_adaptive_bisection,25000,17412,0.00024229128937625077,0.00017
17,random_structured,uniform,50000,50000,0.0018588300529347457,0.00111
17,random_structured,active_adaptive_bisection,50000,18624,0.00012176208989600479,6e-05
17,random_structured,uniform,100000,100000,0.0021494268908938685,0.00093
17,random_structured,active_adaptive_bisection,100000,19836,6.076114615843897e-05,5e-05
18,inventory_threshold,uniform,100,100,0.44999999999999996,0.27753
18,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01824
18,inventory_threshold,uniform,200,200,0.44999999999999996,0.27753
18,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01635
18,inventory_threshold,uniform,500,500,0.54917275242369,0.13734
18,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00966
18,inventory_threshold,uniform,1000,1000,0.16952041071235235,0.09203
18,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00475
18,inventory_threshold,uniform,2000,2000,0.12596200493241505,0.05455
18,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00195
18,inventory_threshold,uniform,5000,5000,0.03183124192189646,0.01611
18,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00051
18,inventory_threshold,uniform,10000,10000,0.015347696002208089,0.00476
18,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00036
18,inventory_threshold,uniform,25000,25000,0.00822950889317109,0.00223
18,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00024
18,inventory_threshold,uniform,50000,50000,0.0025122869634111034,0.00126
18,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,0.00011
18,inventory_threshold,uniform,100000,100000,0.002547546897383568,0.00114
18,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,6e-05
18,machine_replacement,uniform,100,100,0.15217391304347827,0.10039
18,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01624
18,machine_replacement,uniform,200,200,0.15217391304347827,0.10039
18,machine_replacement,active_adaptive_bisection,200,189,0.03083257374495285,0.01678
18,machine_replacement,uniform,500,500,0.2273971185032284,0.1096
18,machine_replacement,active_adaptive_bisection,500,480,0.015363493723849361,0.00787
18,machine_replacement,uniform,1000,1000,0.1280437990230514,0.0579
18,machine_replacement,active_adaptive_bisection,1000,999,0.007477089776241563,0.00447
18,machine_replacement,uniform,2000,2000,0.05421851820798301,0.04063
18,machine_replacement,active_adaptive_bisection,2000,1980,0.0037209144448878684,0.002
18,machine_replacement,uniform,5000,5000,0.01680349174429452,0.01037
18,machine_replacement,active_adaptive_bisection,5000,4968,0.0009727899493293668,0.00063
18,machine_replacement,uniform,10000,10000,0.012245098631490967,0.00466
18,machine_replacement,active_adaptive_bisection,10000,9984,0.0004870376739585236,0.00035
18,machine_replacement,uniform,25000,25000,0.004512692376340666,0.00238
18,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00018
18,machine_replacement,uniform,50000,50000,0.0024421123723012417,0.0007
18,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,9e-05
18,machine_replacement,uniform,100000,100000,0.0012521695402328836,0.00072
18,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,6e-05
18,admission_control,uniform,100,100,0.5,0.27763
18,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04725
18,admission_control,uniform,200,200,0.5,0.27763
18,admission_control,active_adaptive_bisection,200,179,0.043866310492857274,0.02211
18,admission_control,uniform,500,500,0.2278695650758948,0.15648
18,admission_control,active_adaptive_bisection,500,456,0.019043705824532076,0.01147
18,admission_control,uniform,1000,1000,0.2241729262869936,0.11055
18,admission_control,active_adaptive_bisection,1000,957,0.0078125,0.00544
18,admission_control,uniform,2000,2000,0.10054141536885175,0.051
18,admission_control,active_adaptive_bisection,2000,1892,0.00638166766034131,0.00266
18,admission_control,uniform,5000,5000,0.06141496889181486,0.02708
18,admission_control,active_adaptive_bisection,5000,4970,0.0013544478531444188,0.00068
18,admission_control,uniform,10000,10000,0.04879178562590436,0.02304
18,admission_control,active_adaptive_bisection,10000,9885,0.00048828125,0.00039
18,admission_control,uniform,25000,25000,0.045271486037896325,0.02211
18,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.0002
18,admission_control,uniform,50000,50000,0.046465488358455764,0.02208
18,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,0.00011
18,admission_control,uniform,100000,100000,0.045299375124840946,0.0221
18,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,3e-05
18,resource_allocation,uniform,100,100,0.4964027580075816,0.3337
18,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02496
18,resource_allocation,uniform,200,200,0.4964027580075816,0.3337
18,resource_allocation,active_adaptive_bisection,200,189,0.030587172476745805,0.01814
18,resource_allocation,uniform,500,500,0.2810252202213024,0.13064
18,resource_allocation,active_adaptive_bisection,500,480,0.015272638292482238,0.00818
18,resource_allocation,uniform,1000,1000,0.22353494760616444,0.11007
18,resource_allocation,active_adaptive_bisection,1000,999,0.007604572306345092,0.00451
18,resource_allocation,uniform,2000,2000,0.1308040179778166,0.0604
18,resource_allocation,active_adaptive_bisection,2000,1980,0.003847215857260833,0.00218
18,resource_allocation,uniform,5000,5000,0.05142291899393836,0.01936
18,resource_allocation,active_adaptive_bisection,5000,4968,0.0009602554032518418,0.00049
18,resource_allocation,uniform,10000,10000,0.030258099956215367,0.01737
18,resource_allocation,active_adaptive_bisection,10000,9984,0.0004846547673886814,0.00024
18,resource_allocation,uniform,25000,25000,0.024871168131246513,0.0173
18,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00013
18,resource_allocation,uniform,50000,50000,0.02524774484797815,0.01726
18,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,8e-05
18,resource_allocation,uniform,100000,100000,0.026096319409835866,0.01739
18,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,5e-05
18,random_structured,uniform,100,100,0.4424000472166819,0.28366
18,random_structured,active_adaptive_bisection,100,84,0.026349952783318087,0.01589
18,random_structured,uniform,200,200,0.4424000472166819,0.28366
18,random_structured,active_adaptive_bisection,200,189,0.030834891376159246,0.01993
18,random_structured,uniform,500,500,0.3665261009503519,0.16066
18,random_structured,active_adaptive_bisection,500,480,0.015150927990234653,0.00913
18,random_structured,uniform,1000,1000,0.13890703896449053,0.10657
18,random_structured,active_adaptive_bisection,1000,999,0.007749016616362875,0.00461
18,random_structured,uniform,2000,2000,0.09296307915728885,0.07382
18,random_structured,active_adaptive_bisection,2000,1980,0.0038905866898258923,0.00254
18,random_structured,uniform,5000,5000,0.027885170729513686,0.0107
18,random_structured,active_adaptive_bisection,5000,4968,0.0009228020817343419,0.00051
18,random_structured,uniform,10000,10000,0.00854542149490245,0.00246
18,random_structured,active_adaptive_bisection,10000,9984,0.00048539704378924853,0.00028
18,random_structured,uniform,25000,25000,0.008811723369238217,0.00161
18,random_structured,active_adaptive_bisection,25000,20076,0.00024370097343628938,0.00011
18,random_structured,uniform,50000,50000,0.0014632126515975452,0.00084
18,random_structured,active_adaptive_bisection,50000,21510,0.00012163741758752789,5e-05
18,random_structured,uniform,100000,100000,0.001343735358482201,0.00085
18,random_structured,active_adaptive_bisection,100000,22944,6.0602261337527885e-05,6e-05
19,inventory_threshold,uniform,100,100,0.44999999999999996,0.27901
19,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01859
19,inventory_threshold,uniform,200,200,0.44999999999999996,0.27901
