x,z,method
0.030034901643365863,0.4877363802127247,active boundary sampling
0.8074785818709429,-0.49202906079069797,active boundary sampling
0.949540405837368,0.05054272921160619,active boundary sampling
0.9362965823444995,-1.0,active boundary sampling
-0.05360807825970171,0.025358968122910844,active boundary sampling
0.6486272337105545,0.11095176251121755,active boundary sampling
0.8190097318172713,-0.5112947850140507,active boundary sampling
0.9320101110606958,-0.5273124529243655,active boundary sampling
-0.07163812523826563,0.07280362171609006,active boundary sampling
0.552329245795762,-0.40151758895005946,active boundary sampling
0.6557437887350508,0.15109327946707599,active boundary sampling
-0.8648795663670836,-0.002877794849737981,active boundary sampling
0.4481757427677957,-0.3409194228902109,active boundary sampling
-0.9876127828721872,-0.016230582146336103,active boundary sampling
0.9071471780755329,0.051509886171448256,active boundary sampling
0.8793616655214211,-0.5261843582819509,active boundary sampling
-0.7295741096579753,0.5214677633316925,active boundary sampling
-0.700984841050668,1.0,active boundary sampling
0.06696185955501499,-0.0766058906702161,active boundary sampling
0.6442806890822868,-0.42928784821822885,active boundary sampling
-0.5658287992888329,0.9670923483233139,active boundary sampling
0.33405961716530275,-0.28070660430011585,active boundary sampling
0.27238524591194424,0.32438658126465764,active boundary sampling
0.985505417211932,-1.0,active boundary sampling
0.44491340542178937,0.20329291585655368,active boundary sampling
0.13345200786726097,-0.6760961769405424,active boundary sampling
-0.22161441447229602,-0.40536128978249625,active boundary sampling
0.950342270280756,-1.0,active boundary sampling
0.4541731332025942,-0.3383573781961889,active boundary sampling
-0.7454473087038889,1.0,active boundary sampling
0.9100777593073979,0.043640012560917846,active boundary sampling
0.7886058735487083,0.10272490725296947,active boundary sampling
0.16736236387870052,-0.1766770232899884,active boundary sampling
0.7063756944999993,0.12807373370384248,active boundary sampling
-0.2689263048090291,0.7431620781773994,active boundary sampling
-0.32274577650598113,0.26581601239281255,active boundary sampling
0.44111328088444735,-0.3260205261892691,active boundary sampling
-0.5588697635533835,-0.19205098504229381,active boundary sampling
-0.9326512383639767,0.5835441452566112,active boundary sampling
0.19740465450141453,-0.7012517872996571,active boundary sampling
0.5116096638969136,-0.9657899889472299,active boundary sampling
-0.680765726832187,1.0,active boundary sampling
0.2991267995440523,0.3034642122956263,active boundary sampling
0.14453392955762245,-0.14932267430856527,active boundary sampling
-0.5829082303004831,-0.13197820657634862,active boundary sampling
0.0785214426951808,-0.6210825582965066,active boundary sampling
-0.47717323797594546,0.3542063890885932,active boundary sampling
-0.04084383772369482,-0.018437764982023326,active boundary sampling
-0.05884206130085423,-0.5091821945077841,active boundary sampling
0.7232201114272852,-1.0,active boundary sampling
-0.539237255537699,-0.1999217608881878,active boundary sampling
-0.8624314774941755,1.0,active boundary sampling
-0.7638090098461898,-0.06867637552923452,active boundary sampling
0.19046302285265937,0.3846101790039994,active boundary sampling
-0.08349408046842965,0.5911043555928711,active boundary sampling
-0.3287765719193745,0.24246285661850137,active boundary sampling
-0.7412221964085388,-0.046918007605908404,active boundary sampling
-0.44397224054857665,-0.21515239522576268,active boundary sampling
-0.6623464114448419,1.0,active boundary sampling
-0.8064769570166535,1.0,active boundary sampling
0.21053788656147598,-0.7506289742613663,active boundary sampling
0.11167367033441189,-0.6501078141768122,active boundary sampling
0.7937264670645099,-0.4839236810089192,active boundary sampling
0.8602420636474046,0.07278805230686407,active boundary sampling
0.0975243633410352,-0.11165579892975158,active boundary sampling
-0.5957277834024663,0.9971156457219063,active boundary sampling
-0.9072724880171525,1.0,active boundary sampling
0.16826740713277166,-0.15664372555062223,active boundary sampling
-0.5733434191220588,0.9676370661562466,active boundary sampling
-0.3904350128540157,0.28039568042072005,active boundary sampling
-0.3469821998603799,0.8099645063874357,active boundary sampling
0.30351412966062474,-0.22566114768800202,active boundary sampling
-0.5561245942897926,0.9754664233545567,active boundary sampling
0.9589337082226037,-1.0,active boundary sampling
0.759169117115805,-0.46446610820623224,active boundary sampling
-0.48316854829187994,0.9298888618631292,active boundary sampling
0.4575244340260942,0.20945697961310936,active boundary sampling
-0.32858203333603186,-0.3123598169000133,active boundary sampling
0.24411233077405559,0.3492859948814017,active boundary sampling
0.8723058566135504,-1.0,active boundary sampling
0.2743253498423548,-0.7878641570979547,active boundary sampling
0.03104915270671249,-0.6006319106487829,active boundary sampling
0.05740524395693125,-0.07887839800757299,active boundary sampling
-0.03437298401386357,0.5579734466426443,active boundary sampling
0.37239902754227727,-0.858576001376526,active boundary sampling
-0.619623857006151,0.45151558605580655,active boundary sampling
0.2829377905240933,0.32739028279459204,active boundary sampling
-0.8999300670024213,0.5806975159539346,active boundary sampling
0.7580834727583428,-1.0,active boundary sampling
0.12000990393700062,-0.1103924929243452,active boundary sampling
0.5954624946146228,0.1470210734758819,active boundary sampling
-0.7295888547870686,-0.07809864946944342,active boundary sampling
0.5960988637755431,-0.9823365751952418,active boundary sampling
0.4115894697322615,-0.8704287140781694,active boundary sampling
0.13997031857370978,0.417110834985885,active boundary sampling
0.07469893056271504,-0.08178982724172462,active boundary sampling
0.012277418590417977,0.4960719430116375,active boundary sampling
-0.6661240384961489,-0.11408146903452995,active boundary sampling
0.24588322774605476,-0.2093794010853804,active boundary sampling
0.08377356381376133,0.44749472286134756,active boundary sampling
-0.5246556943614775,-0.18108167732352562,active boundary sampling
0.6515804178955151,-0.45353903608387863,active boundary sampling
-0.4416136772468604,-0.22759336319051282,active boundary sampling
-0.8879862549471058,1.0,active boundary sampling
0.554530391518969,-0.41324754461971314,active boundary sampling
0.14826126332214162,0.40366697924407463,active boundary sampling
-0.24311008585523664,0.7081732754987553,active boundary sampling
-0.5140504368708381,0.926523002848544,active boundary sampling
-0.674825607066601,1.0,active boundary sampling
-0.09163066612329906,-0.4707281489110105,active boundary sampling
0.5315524619196614,-0.3598000049563432,active boundary sampling
0.15628487781427536,0.37058933136277633,active boundary sampling
-0.868816947749784,1.0,active boundary sampling
-0.8139171073965732,0.5550480828972028,active boundary sampling
-0.9757615575763383,0.5759540634327011,active boundary sampling
0.33581136185918337,-0.27885447799992547,active boundary sampling
-0.06630307698648208,-0.5026379203108818,active boundary sampling
0.7627916591870327,0.08275594588100803,active boundary sampling
-0.11067908100409873,-0.4350419203088849,active boundary sampling
-0.7437173059828233,-0.06274977331050861,active boundary sampling
-0.6693999266845092,-0.10432308849219528,active boundary sampling
-0.544814926381527,0.40589640707941765,active boundary sampling
-0.13263422139389514,-0.43858666230894094,active boundary sampling
0.40116688561797265,-0.31320214226396104,active boundary sampling
0.12781061874172095,-0.12250123043097642,active boundary sampling
-0.534089822183768,0.9570025674794456,active boundary sampling
-0.17584554685053355,-0.40403738333736927,active boundary sampling
0.6920946102015424,0.1265102036034263,active boundary sampling
-0.4194878609394268,0.2980472846643586,active boundary sampling
-0.5417325274653471,0.3784438939988454,active boundary sampling
0.8529438141657368,-0.513946725918269,active boundary sampling
0.9149347874238105,-1.0,active boundary sampling
0.5903404361316902,-0.41444465976890543,active boundary sampling
-0.576660292543584,-0.16129215162996213,active boundary sampling
0.9770900010261641,0.01658291730473143,active boundary sampling
-0.9717450661931379,1.0,active boundary sampling
-0.4640144558194492,-0.1916462888674373,active boundary sampling
-0.4399759332294362,-0.21946195743109426,active boundary sampling
0.9467219283182535,0.0256735166585739,active boundary sampling
-0.5494761048533787,0.412360674192632,active boundary sampling
-0.1712070168927764,0.6498503296774992,active boundary sampling
0.07761728427994896,-0.6351566171240032,active boundary sampling
-0.17357576063953828,-0.39623138556956744,active boundary sampling
0.6318167820642482,-0.44829715672592363,active boundary sampling
-0.12623495375019145,0.6142964224912413,active boundary sampling
0.04588134589841242,-0.05469157183422182,active boundary sampling
0.3295728024836493,0.2843953749662404,active boundary sampling
-0.389542160444039,0.821065483881132,active boundary sampling
-0.4548684659984299,0.32845138259991785,active boundary sampling
0.45719471420650093,-0.9288421055367551,active boundary sampling
-0.9502746722871303,1.0,active boundary sampling
-0.6551520978729495,0.4669568479797961,active boundary sampling
0.45824237239790366,-0.3388460142755136,active boundary sampling
-0.14626085854741988,0.11148181118054333,active boundary sampling
0.0749938986588452,-0.5806597257434133,active boundary sampling
-0.4842897881674717,0.915287343043702,active boundary sampling
-0.3449922619299115,0.7867582751792868,active boundary sampling
-0.33205346248958856,0.7714721396712553,active boundary sampling
0.8727867349047496,-1.0,active boundary sampling
-0.28227642410180476,0.20271618404217914,active boundary sampling
0.3605164213563756,-0.30286804030148823,active boundary sampling
0.5809651226433525,-0.4048925969673541,active boundary sampling
-0.42454271304425184,-0.2291215307387096,active boundary sampling
-0.8200930017511163,0.53990525613169,active boundary sampling
0.6998824597091613,-1.0,active boundary sampling
-0.5843397461747748,1.0,active boundary sampling
-0.9194233456776453,-0.018278999169697923,active boundary sampling
-0.3114930295918952,0.235323131952416,active boundary sampling
0.019913431360417677,-0.02561526442495405,active boundary sampling
-0.5359383054773224,0.9464666444584917,active boundary sampling
0.9697232778659288,0.027107675396884273,active boundary sampling
-0.6265129159760547,1.0,active boundary sampling
-0.9931161853765118,0.612270303372074,active boundary sampling
0.5619624769244698,0.1953540795828452,active boundary sampling
0.5391244838785265,0.1825914781182526,active boundary sampling
-0.7590962488804853,-0.07389840202161571,active boundary sampling
0.13433758100531312,-0.6712613766089512,active boundary sampling
-0.13927996631829243,-0.4492398926705803,active boundary sampling
-0.9267353170932255,-0.005702811140255951,active boundary sampling
-0.18334820908275296,0.13975535837236244,active boundary sampling
0.876907820150568,-1.0,active boundary sampling
0.5979355808377491,-1.0,active boundary sampling
0.58043602088648,-0.9523996155766439,active boundary sampling
0.06828784589287751,0.47311215656018396,active boundary sampling
-0.7175165738998888,0.4780791013313587,active boundary sampling
0.6720316812295966,-0.4222518300098594,active boundary sampling
0.9173873214375918,-1.0,active boundary sampling
0.2686079885224626,0.316000920634987,active boundary sampling
0.04751161252800995,-0.03498247779426103,active boundary sampling
0.4171566225893446,-0.8572607644057374,active boundary sampling
0.49022250985404625,-0.3859442793555823,active boundary sampling
0.6000210959129115,0.1612600529136085,active boundary sampling
-0.21943566001679637,0.6821985573049898,active boundary sampling
-0.4604293726657238,0.8861960073674491,active boundary sampling
0.8274509712202065,-0.5153363111527994,active boundary sampling
-0.053246171403319886,-0.5421659850845268,active boundary sampling
-0.7975534726410118,-0.05105998919338407,active boundary sampling
0.2754244843544995,-0.7861208517769549,active boundary sampling
0.26262815024998587,-0.7828636308492853,active boundary sampling
-0.7938709213307233,1.0,active boundary sampling
0.1554967815470667,-0.14982262259671164,active boundary sampling
-0.5210793888245624,-0.17112033030676999,active boundary sampling
-0.36291727866422185,0.8231238647723301,active boundary sampling
-0.16398588746068454,-0.4261772806338993,active boundary sampling
0.8348042741969888,-0.5282774025443296,active boundary sampling
0.8758078682923502,-1.0,active boundary sampling
0.8511031791064958,-1.0,active boundary sampling
-0.36729320681205047,0.8391412926349514,active boundary sampling
-0.7062862551707292,0.5017688538559459,active boundary sampling
-0.5260953869916067,0.9627314768089281,active boundary sampling
-0.27127710281148354,0.7628848362863543,active boundary sampling
-0.8474656973727321,0.5535088833652843,active boundary sampling
0.6949215474429049,0.12493939995284335,active boundary sampling
-0.7523937065445945,-0.07893947878656991,active boundary sampling
-0.5458660677366918,0.9642235053124162,active boundary sampling
0.7612155765552926,-1.0,active boundary sampling
0.13806628017501366,0.4117539046858481,active boundary sampling
-0.29641746685467285,-0.3271368905323872,active boundary sampling
0.5907073332160722,0.14002302776402095,active boundary sampling
0.3826912674416725,-0.8675270189932112,active boundary sampling
0.20158594478438197,-0.7148359505594196,active boundary sampling
0.6253268520306325,-0.46354093181611095,active boundary sampling
-0.11873526704179427,-0.46621318789330946,active boundary sampling
-0.5799366179827561,0.4332906522709213,active boundary sampling
-0.97056124915247,0.0032446675676132642,active boundary sampling
0.056826178429595586,-0.6187280884359541,active boundary sampling
-0.9981388706181014,1.0,active boundary sampling
-0.5388187411690923,0.9408297878545241,active boundary sampling
-0.7984431269941961,0.5335717769793844,active boundary sampling
-0.4428276398825697,0.3476676910082681,active boundary sampling
0.8112482630334268,-1.0,active boundary sampling
-0.6501735581399728,0.4618516757141728,active boundary sampling
0.7575056569348697,-1.0,active boundary sampling
-0.1443644351060458,-0.4113322588793913,active boundary sampling
-0.9890422234353973,0.5406728869816493,active boundary sampling
-0.06318116751114311,0.5641425587056094,active boundary sampling
0.7424580589717265,-0.4814633600926305,active boundary sampling
0.8010481148514392,-0.5101591543529821,active boundary sampling
0.38828311955231953,-0.3327703370745926,active boundary sampling
-0.963764655470513,0.004275919156436085,active boundary sampling
0.32193882446776567,-0.28130798117823286,active boundary sampling
-0.7750096394083477,0.5036912900134487,active boundary sampling
0.18229938938987988,-0.17180990294817397,active boundary sampling
-0.4280879667872206,0.31488356040070015,active boundary sampling
-0.6574224379284455,-0.1185455448885449,active boundary sampling
-0.3247344066206448,0.7681284714629711,active boundary sampling
-0.9148816277549627,0.5523854896504335,active boundary sampling
0.5367510402656392,0.1742078023722628,active boundary sampling
-0.23945997401885166,-0.3719010003180844,active boundary sampling
-0.48343278872720163,0.9275627298087578,active boundary sampling
0.9953689233261633,0.018286381226439486,active boundary sampling
0.7255999350747517,-1.0,active boundary sampling
-0.3200820356552614,0.2532084190140589,active boundary sampling
-0.08434710800741518,0.03366376921168089,active boundary sampling
-0.5950393919875283,0.9829858813131205,active boundary sampling
-0.49825528109889516,-0.16483204660475323,active boundary sampling
0.9690459855973059,0.028726950980446947,active boundary sampling
0.6959797180809248,0.10676326921114174,active boundary sampling
0.8036915569490652,-0.5131022889205358,active boundary sampling
0.9128400970500219,-1.0,active boundary sampling
0.8931391132390643,-1.0,active boundary sampling
0.12070258437457948,0.4062569109268197,active boundary sampling
0.16920425021964935,0.36990959089726994,active boundary sampling
0.011617368914899728,0.5180580695106795,active boundary sampling
0.6077476747952606,-0.41690552863427865,active boundary sampling
-0.8809913011346575,-0.00858228148454768,active boundary sampling
0.3161869004647264,0.31079379006630775,active boundary sampling
-0.5656269095186686,1.0,active boundary sampling
-0.6038269131032938,0.4302291592749151,active boundary sampling
-0.39340959347199433,0.8192226647835008,active boundary sampling
-0.17370312928190068,0.6541589590411796,active boundary sampling
-0.41929618925748113,-0.25847765297076836,active boundary sampling
0.28499081668100623,-0.25499058111080936,active boundary sampling
0.5582794850395116,0.155092418334904,active boundary sampling
0.3822623357842201,-0.3355513407039515,active boundary sampling
0.7738337000389894,-1.0,active boundary sampling
0.8890930353848367,-0.5202370980213242,active boundary sampling
-0.5283624347936768,0.9449084325879126,active boundary sampling
-0.5248850611480396,-0.17778408419133576,active boundary sampling
0.08922780269710318,-0.6165570006874781,active boundary sampling
-0.8705903912532922,1.0,active boundary sampling
0.3424359668890946,-0.8256851695345502,active boundary sampling
0.41417140275024233,0.2468317778988222,active boundary sampling
-0.18469299210953105,0.6811417095164355,active boundary sampling
0.5219682192449444,-0.9347613727654654,active boundary sampling
0.10252204809416576,0.44684195133211896,active boundary sampling
-0.7755662268261301,-0.043141625844444274,active boundary sampling
0.18693923739205376,-0.7122083523527017,active boundary sampling
0.11602286311166532,-0.642281199782052,active boundary sampling
-0.04682298591843437,0.03961172115348181,active boundary sampling
-0.3739146841449885,0.2700594596365732,active boundary sampling
-0.7853215675686294,0.5453313613025694,active boundary sampling
-0.5794269656851061,0.9335101765677416,active boundary sampling
0.2255052177447472,-0.7601486816451153,active boundary sampling
0.0583651019689273,-0.06783338835443806,active boundary sampling
0.3275702622096994,-0.8116196357538118,active boundary sampling
-0.04791152786360198,0.5610113685093137,active boundary sampling
0.592694341249109,-0.986951569737013,active boundary sampling
0.11139259185931727,0.43119310676959693,active boundary sampling
0.006704966271606105,-0.029570773842893305,active boundary sampling
0.3433165773915634,0.28023637448095023,active boundary sampling
-0.11454728713243867,0.09460664214602024,active boundary sampling
-0.19039609132477486,-0.3913811874700175,active boundary sampling
-0.2987908128006753,-0.32020481183912136,active boundary sampling
-0.07277390634586767,0.5757025311740491,active boundary sampling
-0.6731585480067714,0.4811925666531831,active boundary sampling
-0.4782039691608668,0.34634136888328976,active boundary sampling
0.9420231792401987,0.04036067871798789,active boundary sampling
-0.8636840587150643,0.0071084210597531505,active boundary sampling
-0.2312154570573568,0.7241553979629364,active boundary sampling
-0.45580286970216877,-0.24357395113654515,active boundary sampling
-0.709230214597723,1.0,active boundary sampling
0.32158868105556526,-0.2657732745580817,active boundary sampling
0.2406326449470546,0.31365033874262555,active boundary sampling
-0.1034378304666248,-0.489740075871283,active boundary sampling
-0.06615392169386292,0.0025300910450776135,active boundary sampling
0.8845103897786835,-0.503262572694902,active boundary sampling
0.36753237234284075,-0.8610418080630696,active boundary sampling
0.32995237992736026,-0.8145866916759672,active boundary sampling
0.6936348695177443,-0.442634121854422,active boundary sampling
-0.1161879523784175,0.6388344821834061,active boundary sampling
0.26399932131423287,-0.19424445579764582,active boundary sampling
-0.5575248183432178,0.3915452986300101,active boundary sampling
-0.010163917385030086,-0.5574436557184098,active boundary sampling
0.5489784930282617,-0.9415345426570653,active boundary sampling
-0.11400595522217949,-0.45666806706738144,active boundary sampling
0.874134659496526,-1.0,active boundary sampling
-0.7187215928645039,-0.08484489390320515,active boundary sampling
-0.26139021935008255,-0.378892406506463,active boundary sampling
-0.8218573567130811,0.5305152562845478,active boundary sampling
-0.8055137914068986,0.5024048356217344,active boundary sampling
0.4054471086998219,0.24041336444938902,active boundary sampling
-0.03271675105012095,0.005726846877541529,active boundary sampling
-0.8245928838178629,-0.0443320594345734,active boundary sampling
-0.47584546782038206,0.9238083031367803,active boundary sampling
0.16241984814882415,0.40502806735380575,active boundary sampling
-0.44550223419513535,0.8844820285124444,active boundary sampling
-0.37686945746029665,0.8394894768705216,active boundary sampling
0.22672399141676625,-0.7279339367507809,active boundary sampling
-0.7490771162998264,1.0,active boundary sampling
0.43203080746729094,-0.8942277976563101,active boundary sampling
-0.46633564212771894,0.9196121591424558,active boundary sampling
0.710109956463089,-1.0,active boundary sampling
0.33531555968652005,-0.849899453328609,active boundary sampling
0.894085384773216,-0.5425797924374474,active boundary sampling
-0.9840375004383066,0.586564452247772,active boundary sampling
0.25482330752478055,0.3277468937053774,active boundary sampling
-0.5196624078867649,-0.19213561437846124,active boundary sampling
0.911195786255228,-1.0,active boundary sampling
0.8029881331072961,0.09322060338842018,active boundary sampling
0.18720492571041003,0.37230029062324116,active boundary sampling
0.5955573183188305,0.1654882349211766,active boundary sampling
0.8769791785451273,0.06659389226540172,active boundary sampling
-0.20573846044032695,-0.39438369842565413,active boundary sampling
-0.4988862136027348,-0.17783097736531456,active boundary sampling
-0.6845635361818216,-0.1292540781904267,active boundary sampling
0.9655157478222147,-0.5149886317523218,active boundary sampling
0.12660486598366827,-0.6389117112225754,active boundary sampling
-0.711694298367417,0.5143052221538976,active boundary sampling
-0.2533596305482373,0.1816807197643088,active boundary sampling
0.4639075386680953,-0.8924201789435368,active boundary sampling
0.11472744757566122,0.42862479249358243,active boundary sampling
-0.37914292647855774,-0.2708961894229462,active boundary sampling
0.48763954719345914,-0.38345663448375633,active boundary sampling
0.23629429576532668,-0.7662905835410192,active boundary sampling
-0.23154555420357337,0.17201201353496753,active boundary sampling
-0.19441661332022409,0.1546001755738625,active boundary sampling
-0.6678550548208246,0.471659025866647,active boundary sampling
0.7740783756114906,0.07273765115993278,active boundary sampling
-0.7796134631435461,0.5245527516527555,active boundary sampling
-0.23380621476683916,0.20183221359585596,active boundary sampling
-0.29255647963388287,0.7604367423239816,active boundary sampling
-0.9763145397451289,1.0,active boundary sampling
-0.12483603148016664,-0.44107226705791924,active boundary sampling
0.6254606552224555,0.127387213134311,active boundary sampling
0.6340557192492058,-0.43953217022924046,active boundary sampling
0.576165379518526,-0.9712715340066659,active boundary sampling
-0.5580110798052642,0.9827800154022921,active boundary sampling
0.19878038324058256,-0.7324443570572616,active boundary sampling
-0.031320416856272404,-0.011574955382557267,active boundary sampling
-0.2650900766864872,0.7940383325565024,active boundary sampling
0.06496894765921146,-0.07908883812786138,active boundary sampling
0.8503818212814684,0.0889205450541556,active boundary sampling
0.7376973496700232,-0.4762061542771754,active boundary sampling
0.4646851455209975,0.23143324577246854,active boundary sampling
0.7956437258688918,-1.0,active boundary sampling
-0.8897180484651603,1.0,active boundary sampling
-0.7445673346892767,1.0,active boundary sampling
-0.1962824357696913,0.11896642417656414,active boundary sampling
0.008082718223370922,-0.5538527230083264,active boundary sampling
-0.24843349243997737,-0.3764619092713639,active boundary sampling
0.24460038999575007,-0.7496244817979157,active boundary sampling
0.06890122119765962,0.4446457599394614,active boundary sampling
-0.0031575805662868994,-0.004593700871411253,active boundary sampling
-0.8060550571408864,0.5272020804672758,active boundary sampling
0.9610223110535752,0.009002579451045975,active boundary sampling
0.2763748016968075,-0.23824067187979417,active boundary sampling
0.35923287180530483,-0.8420725020935766,active boundary sampling
-0.48926444538938574,0.38149242011482665,active boundary sampling
0.9569177064377437,-0.5513917227967738,active boundary sampling
-0.868661779287452,-0.004077036402671989,active boundary sampling
0.138628591948049,-0.11380997682691008,active boundary sampling
0.4973066066573244,0.17781233341622646,active boundary sampling
0.6100690513758991,-0.9864668197307871,active boundary sampling
0.18427590982360043,-0.15136262830544472,active boundary sampling
-0.05868866141423079,-0.5269075289800528,active boundary sampling
-0.6944295488395877,0.5188699688950068,active boundary sampling
-0.17600390813231304,0.6633791824138339,active boundary sampling
0.32982023122895443,0.26764052174996555,active boundary sampling
0.09611385854699783,-0.6372660980579705,active boundary sampling
0.6371028374425947,-0.4211459506619813,active boundary sampling
-0.40137283067137886,0.8564652414331484,active boundary sampling
-0.28709879772645963,0.7637779516454107,active boundary sampling
0.600601697266202,-0.40007314380361697,active boundary sampling
-0.966144581486521,1.0,active boundary sampling
-0.7424854732849684,1.0,active boundary sampling
0.2903249387515774,-0.7994334604889983,active boundary sampling
0.8724816891554008,0.061733263279699024,active boundary sampling
0.541851777177883,-0.41674251326605194,active boundary sampling
0.8868723958800315,-0.5233010311417684,active boundary sampling
0.47217316871484893,-0.3564751887703589,active boundary sampling
-0.056239530492139034,0.5862991501819329,active boundary sampling
0.6834963696582868,-1.0,active boundary sampling
0.429374638681304,-0.8764451717828383,active boundary sampling
-0.39366232256416867,0.3156375846388459,active boundary sampling
0.5464157067122792,-0.3986568743203882,active boundary sampling
0.9337812127467915,-0.5464680052000199,active boundary sampling
0.9552656578493322,0.032995553693524374,active boundary sampling
-0.31293553195805135,0.19995959481190742,active boundary sampling
0.5383030385390757,-0.9853007975616431,active boundary sampling
0.2927560300527796,-0.8036891233492633,active boundary sampling
0.5341279310507765,-0.3960194499528109,active boundary sampling
0.32092137842611823,0.2874438806075763,active boundary sampling
-0.02304164866728997,-0.010497854527515553,active boundary sampling
0.9391250044868231,-1.0,active boundary sampling
-0.34674260416994485,0.26380691906667414,active boundary sampling
-0.2715452567853103,0.7577135487486284,active boundary sampling
0.08071375204353903,-0.09657086656967885,active boundary sampling
-0.2165661463793458,-0.3895396258251033,active boundary sampling
-0.9570660932741579,1.0,active boundary sampling
0.03942897256226252,-0.05153452460218161,active boundary sampling
0.17778227902522903,0.3879230788343678,active boundary sampling
0.1676603052955976,-0.7098374078169006,active boundary sampling
-0.5321304795893727,0.9515157810047612,active boundary sampling
-0.840485447852332,-0.05366829666572173,active boundary sampling
-0.9181314411214438,-0.00849114785401303,active boundary sampling
0.42091860185526286,-0.8952450784995021,active boundary sampling
-0.061695559435463565,-0.5258965804433889,active boundary sampling
-0.4260891780474063,0.33016001552715585,active boundary sampling
0.8311378759965715,0.048857406016123414,active boundary sampling
-0.851433012284925,-0.028568246194631275,active boundary sampling
-0.9538383780226074,0.5927598668816778,active boundary sampling
0.8471781910062843,-1.0,active boundary sampling
0.9911728106876267,-0.5458777614927259,active boundary sampling
-0.21945733064393536,0.1500203768211494,active boundary sampling
-0.8456420005341594,0.5395251072727206,active boundary sampling
0.46298060778987593,-0.3318487029230193,active boundary sampling
-0.429221235582252,0.8906454345776464,active boundary sampling
0.13617900880754497,-0.6619348101658314,active boundary sampling
0.07250528723565797,-0.6067246838547127,active boundary sampling
-0.8268834826126559,0.5355404134792495,active boundary sampling
-0.5764083021880257,0.4435808630544968,active boundary sampling
-0.3774723148642236,-0.27916362272527584,active boundary sampling
0.2232458127603203,-0.18409353188342525,active boundary sampling
0.8817451292164513,-1.0,active boundary sampling
-0.9760869856406287,0.6008560278611086,active boundary sampling
0.823320249832241,0.07777830687621673,active boundary sampling
0.6714277917787372,-1.0,active boundary sampling
0.26806528344300795,-0.7676304718684468,active boundary sampling
-0.06183777418836556,-0.520129649425108,active boundary sampling
0.6923376316200951,-0.47247437659718716,active boundary sampling
-0.4909546526084003,-0.18909751549541012,active boundary sampling
0.8539649537432135,0.07714659484309999,active boundary sampling
0.7032920096732582,-0.47154159225774417,active boundary sampling
0.12991975151196988,0.44440242395888246,active boundary sampling
-0.2642615957256589,0.20891251992109902,active boundary sampling
0.27162447865150163,-0.775043885086861,active boundary sampling
-0.15308528368828545,-0.4273300152357919,active boundary sampling
0.47240110288801107,-0.36887847758344056,active boundary sampling
0.4432354048684177,-0.8880201265584443,active boundary sampling
-0.23854837186261313,-0.37426270013758145,active boundary sampling
-0.38117738689973435,-0.24032318882255627,active boundary sampling
0.30496843821320363,-0.2404766227258045,active boundary sampling
-0.4605144003713637,0.34182489697923113,active boundary sampling
0.6457279799077047,-1.0,active boundary sampling
0.40208198985841603,-0.9023727593266544,active boundary sampling
-0.554249804748215,0.9641407514458178,active boundary sampling
0.5032357635309888,-0.3709386496075077,active boundary sampling
0.890547760533354,-1.0,active boundary sampling
-0.9218097619937964,0.0185131318065326,active boundary sampling
-0.1390516487864626,0.1007323437982799,active boundary sampling
0.6131143249630608,-0.961443066367717,active boundary sampling
0.9695367399231185,-1.0,active boundary sampling
0.7050545164214741,-0.4616829011404257,active boundary sampling
0.38645623691579956,-0.8449189384229111,active boundary sampling
0.5786622796222152,-0.40988491829724694,active boundary sampling
-0.6582483977853035,1.0,active boundary sampling
0.5540309524144018,-0.4260640816269234,active boundary sampling
-0.6230336330388964,-0.14924221452187958,active boundary sampling
0.46026501074752035,-0.3717078605943301,active boundary sampling
-0.1546990895967526,-0.4013605077545241,active boundary sampling
0.5641063500979853,-0.4191373497009545,active boundary sampling
-0.34032015854244246,0.8170058064004393,active boundary sampling
0.8377426020529073,-0.4923324837450261,active boundary sampling
-0.14838854395974055,-0.4477097221611241,active boundary sampling
-0.506997581353593,0.3973254573010775,active boundary sampling
0.47174789705676123,0.2016398813237004,active boundary sampling
-0.5388028229666881,0.9777211983803915,active boundary sampling
0.9762410708806764,-1.0,active boundary sampling
0.07856480145048295,-0.05565799643880881,active boundary sampling
-0.3266539856980546,0.24323971929990348,active boundary sampling
0.22006784080549235,-0.7487483587873989,active boundary sampling
-0.012243134893951568,-0.02761767224766913,active boundary sampling
0.32143495120854193,-0.23878774154317348,active boundary sampling
0.382873864416033,-0.290257291399476,active boundary sampling
-0.052722510757672314,0.5574091979890418,active boundary sampling
0.5147552219454208,-0.37772587349141906,active boundary sampling
0.9485334835307095,-1.0,active boundary sampling
0.45122388464407437,-0.9207232616587809,active boundary sampling
0.98269599295569,-1.0,active boundary sampling
-0.2698023689531259,0.202053248442084,active boundary sampling
-0.046499192664911204,-0.5446501679920829,active boundary sampling
0.38465515496397673,-0.8760836790472414,active boundary sampling
-0.0786042766832793,0.056244901446266315,active boundary sampling
-0.5196663716637071,0.4074287893619651,active boundary sampling
0.5623882541907133,-0.35705048277029766,active boundary sampling
-0.8070334970478201,-0.03493908033185395,active boundary sampling
0.3877293085119782,-0.3322075555119097,active boundary sampling
-0.3894563094341901,-0.25475581689150634,active boundary sampling
0.557303522611929,0.18537153336307086,active boundary sampling
-0.5128630914795256,-0.18599863519885204,active boundary sampling
0.20561420693384247,-0.20129504554680042,active boundary sampling
