seed,family,structure,grid_size,states,actions,noise_amplitude,C_V,DCR,DCR_relative_to_clean,MDL_ratio,MDL_relative_to_clean,C_B,C_R,F,L,kappa,C_top,C_D,boundary_edges,L_table,L_Gamma,L_Pi_struct,table_to_boundary_ratio,table_to_struct_policy_ratio
6,resource_allocation,structured,320,102400,4,0.02,102400.0,5002.38897396631,1.0064318529862177,9.271266960195323,1.0105485101355225,3.0,4.0,1.0,8.31347962382445,4.156739811912225,8.0,20.470219435736674,1326.0,204800.0,22081.753307641284,22089.753307641284,9.274625848171665,9.271266960195323
6,resource_allocation,structured,320,102400,4,0.035,102400.0,5039.432273989509,1.013884603517433,9.384400033184866,1.0228797760614718,3.0,4.0,1.0,8.213166144200626,4.106583072100313,8.0,20.31974921630094,1310.0,204800.0,21815.451608604886,21823.451608604886,9.387841410499092,9.384400033184866
6,resource_allocation,structured,320,102400,4,0.05,102400.0,5079.396672368216,1.021925050536464,9.507668923491993,1.036315824659872,3.0,4.0,1.0,8.106583072100314,4.053291536050157,8.0,20.15987460815047,1293.0,204800.0,21532.50605337872,21540.50605337872,9.511201320102002,9.507668923491993
6,resource_allocation,structured,320,102400,4,0.075,102400.0,5110.3879849812265,1.028160200250313,9.604140619829446,1.0468310357332467,3.0,4.0,1.0,8.025078369905955,4.012539184952978,8.0,20.037617554858933,1280.0,204800.0,21316.135922911646,21324.135922911646,9.607745078218926,9.604140619829446
6,resource_allocation,structured,320,102400,4,0.1,102400.0,5093.653516295025,1.024793388429752,9.551952373819706,1.0411426271825972,3.0,4.0,1.0,8.068965517241379,4.0344827586206895,8.0,20.10344827586207,1287.0,204800.0,21432.64291624007,21440.64291624007,9.555517758606323,9.551952373819706
6,random_structured,structured,320,102400,4,0.0,102400.0,5645.627376425856,1.0,11.401799486366182,1.0,3.0,4.0,1.0,6.758620689655172,3.379310344827586,8.0,18.137931034482758,1078.0,204800.0,17954.076972577153,17962.076972577153,11.40687991439544,11.401799486366182
6,random_structured,structured,320,102400,4,0.0025,102400.0,5654.422710749524,1.0015579020252727,11.433582933855382,1.0027875816906977,3.0,4.0,1.0,6.739811912225705,3.3699059561128526,8.0,18.109717868338556,1075.0,204800.0,17904.145404007828,17912.145404007828,11.43869173192459,11.433582933855382
6,random_structured,structured,320,102400,4,0.005,102400.0,5660.301507537689,1.0025992029111073,11.45487052541936,1.0046546195726944,3.0,4.0,1.0,6.727272727272727,3.3636363636363633,8.0,18.09090909090909,1073.0,204800.0,17870.85769162828,17878.85769162828,11.459998369073237,11.45487052541936
6,random_structured,structured,320,102400,4,0.01,102400.0,5672.095849973954,1.0046883139433929,11.497684402909318,1.008409630134067,3.0,4.0,1.0,6.702194357366771,3.3510971786833856,8.0,18.053291536050157,1069.0,204800.0,17804.28226686918,17812.28226686918,11.502850658636145,11.497684402909318
6,random_structured,structured,320,102400,4,0.02,102400.0,5701.797870483505,1.00994938034561,11.606132493528824,1.0179211191537771,3.0,4.0,1.0,6.63949843260188,3.31974921630094,8.0,17.95924764890282,1059.0,204800.0,17637.843704971434,17645.843704971434,11.611396689169817,11.606132493528824
6,random_structured,structured,320,102400,4,0.035,102400.0,5740.878734622143,1.0168717047451667,11.750211452145011,1.0305576296263979,3.0,4.0,1.0,6.5579937304075235,3.2789968652037618,8.0,17.836990595611287,1046.0,204800.0,17421.47357450436,17429.47357450436,11.755607189263067,11.750211452145011
6,random_structured,structured,320,102400,4,0.05,102400.0,5762.144999118011,1.020638560592697,11.829284082525476,1.0374927305703334,3.0,4.0,1.0,6.5141065830721,3.25705329153605,8.0,17.77115987460815,1039.0,204800.0,17304.966581175937,17312.966581175937,11.834752701734665,11.829284082525476
6,random_structured,structured,320,102400,4,0.075,102400.0,5704.785190359763,1.0104785190359762,11.617089927887658,1.0188821459085395,3.0,4.0,1.0,6.633228840125391,3.3166144200626957,8.0,17.949843260188086,1058.0,204800.0,17621.199848781656,17629.199848781656,11.622364070410338,11.617089927887658
6,random_structured,structured,320,102400,4,0.1,102400.0,5631.029132908119,0.9974142389243233,11.349217941488899,0.9953883117362169,3.0,4.0,1.0,6.789968652037618,3.394984326018809,8.0,18.184952978056426,1083.0,204800.0,18037.296253526027,18045.296253526027,11.354251608522791,11.349217941488899
7,inventory_threshold,structured,320,102400,4,0.0,102400.0,5072.298136645963,1.0,9.485680817873181,1.0,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0,204800.0,21582.43762194804,21590.43762194804,9.489196891815904,9.485680817873181
7,inventory_threshold,structured,320,102400,4,0.0025,102400.0,5074.662109678422,1.0004660556159704,9.492998877418433,1.0007714849029563,3.0,4.0,1.0,8.119122257053291,4.059561128526646,8.0,20.178683385579937,1295.0,204800.0,21565.793765758266,21573.793765758266,9.496520379656848,9.492998877418433
7,inventory_threshold,structured,320,102400,4,0.005,102400.0,5074.662109678422,1.0004660556159704,9.492998877418433,1.0007714849029563,3.0,4.0,1.0,8.119122257053291,4.059561128526646,8.0,20.178683385579937,1295.0,204800.0,21565.793765758266,21573.793765758266,9.496520379656848,9.492998877418433
7,inventory_threshold,structured,320,102400,4,0.01,102400.0,5074.662109678422,1.0004660556159704,9.492998877418433,1.0007714849029563,3.0,4.0,1.0,8.119122257053291,4.059561128526646,8.0,20.178683385579937,1295.0,204800.0,21565.793765758266,21573.793765758266,9.496520379656848,9.492998877418433
7,inventory_threshold,structured,320,102400,4,0.02,102400.0,5079.396672368216,1.001399471310838,9.507668923491993,1.0023180313612683,3.0,4.0,1.0,8.106583072100314,4.053291536050157,8.0,20.15987460815047,1293.0,204800.0,21532.50605337872,21540.50605337872,9.511201320102002,9.507668923491993
7,inventory_threshold,structured,320,102400,4,0.035,102400.0,5103.202624589907,1.0060927980003123,9.581704562392105,1.0101230208313559,3.0,4.0,1.0,8.043887147335424,4.021943573667712,8.0,20.065830721003138,1283.0,204800.0,21366.06749148097,21374.06749148097,9.58529219668792,9.581704562392105
7,inventory_threshold,structured,320,102400,4,0.05,102400.0,5161.257702638648,1.0175383156896824,9.764184017550614,1.0293603806647877,3.0,4.0,1.0,7.893416927899686,3.946708463949843,8.0,19.84012539184953,1259.0,204800.0,20966.614942926375,20974.614942926375,9.767909629546306,9.764184017550614
7,inventory_threshold,structured,320,102400,4,0.075,102400.0,5185.839022066995,1.02238450547706,9.842284890795218,1.0375939355085735,3.0,4.0,1.0,7.830721003134796,3.915360501567398,8.0,19.746081504702193,1249.0,204800.0,20800.17638102863,20808.17638102863,9.846070352883808,9.842284890795218
7,inventory_threshold,structured,320,102400,4,0.1,102400.0,5153.928684127485,1.0160934048595773,9.740994883671828,1.026915734431795,3.0,4.0,1.0,7.912225705329154,3.956112852664577,8.0,19.86833855799373,1262.0,204800.0,21016.5465114957,21024.5465114957,9.74470281727675,9.740994883671828
7,machine_replacement,structured,320,102400,4,0.0,102400.0,5622.3063683304645,1.0,11.317901162312365,1.0,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0,204800.0,18087.22782209535,18095.22782209535,11.322907081969545,11.317901162312365
7,machine_replacement,structured,320,102400,4,0.0025,102400.0,5625.210952298949,1.0005166178749785,11.328320867731266,1.0009206393720416,3.0,4.0,1.0,6.802507836990595,3.4012539184952977,8.0,18.203761755485893,1085.0,204800.0,18070.583965905575,18078.583965905575,11.333336010966972,11.328320867731266
7,machine_replacement,structured,320,102400,4,0.005,102400.0,5628.118538938663,1.0010337698139216,11.338759776411553,1.0018429754598535,3.0,4.0,1.0,6.7962382445141065,3.3981191222570533,8.0,18.19435736677116,1084.0,204800.0,18053.9401097158,18061.9401097158,11.34378416874143,11.338759776411553
7,machine_replacement,structured,320,102400,4,0.01,102400.0,5628.118538938663,1.0010337698139216,11.338759776411553,1.0018429754598535,3.0,4.0,1.0,6.7962382445141065,3.3981191222570533,8.0,18.19435736677116,1084.0,204800.0,18053.9401097158,18061.9401097158,11.34378416874143,11.338759776411553
7,machine_replacement,structured,320,102400,4,0.02,102400.0,5628.118538938663,1.0010337698139216,11.338759776411553,1.0018429754598535,3.0,4.0,1.0,6.7962382445141065,3.3981191222570533,8.0,18.19435736677116,1084.0,204800.0,18053.9401097158,18061.9401097158,11.34378416874143,11.338759776411553
7,machine_replacement,structured,320,102400,4,0.035,102400.0,5610.717966334593,0.997938852627963,11.276413317354407,0.9963343163751854,3.0,4.0,1.0,6.83385579937304,3.41692789968652,8.0,18.25078369905956,1090.0,204800.0,18153.803246854448,18161.803246854448,11.281382595985013,11.276413317354407
7,machine_replacement,structured,320,102400,4,0.05,102400.0,5567.683654337821,0.990284642918016,11.123506114056328,0.982824107980077,3.0,4.0,1.0,6.927899686520376,3.463949843260188,8.0,18.391849529780565,1105.0,204800.0,18403.461089701068,18411.461089701068,11.128341511511117,11.123506114056328
7,machine_replacement,structured,320,102400,4,0.075,102400.0,5458.823529411764,0.970922459893048,10.744693578733994,0.949353897391585,3.0,4.0,1.0,7.172413793103448,3.586206896551724,8.0,18.758620689655174,1144.0,204800.0,19052.571481102284,19060.571481102284,10.749205177009069,10.744693578733994
7,machine_replacement,structured,320,102400,4,0.1,102400.0,5354.138665792493,0.9523029011637437,10.390832349542462,0.9180882745418415,3.0,4.0,1.0,7.41692789968652,3.70846394984326,8.0,19.12539184952978,1183.0,204800.0,19701.681872503497,19709.681872503497,10.395051616675811,10.390832349542462
7,admission_control,structured,320,102400,4,0.0,102400.0,5528.109663225588,1.0,10.984487316550746,1.0,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0,204800.0,18636.475076357914,18644.475076357914,10.989202580471222,10.984487316550746
7,admission_control,structured,320,102400,4,0.0025,102400.0,5514.112086428089,0.9974679270762999,10.935676121823045,0.9955563520334576,3.0,4.0,1.0,7.047021943573667,3.5235109717868336,8.0,18.570532915360502,1124.0,204800.0,18719.694357306787,18727.694357306787,10.940349563990674,10.935676121823045
7,admission_control,structured,320,102400,4,0.005,102400.0,5500.185216366392,0.9949486445529552,10.887296807503237,0.9911520213691659,3.0,4.0,1.0,7.078369905956112,3.539184952978056,8.0,18.61755485893417,1129.0,204800.0,18802.913638255664,18810.913638255664,10.891928981863854,10.887296807503237
7,admission_control,structured,320,102400,4,0.01,102400.0,5480.805369127516,0.9914429530201342,10.820280480175484,0.9850510240812199,3.0,4.0,1.0,7.122257053291536,3.561128526645768,8.0,18.683385579937305,1136.0,204800.0,18919.420631584086,18927.420631584086,10.824855791731107,10.820280480175484
7,admission_control,structured,320,102400,4,0.02,102400.0,5450.625730018355,0.9859836475888538,10.71662004227143,0.9756140394576531,3.0,4.0,1.0,7.191222570532915,3.5956112852664575,8.0,18.786833855799372,1147.0,204800.0,19102.503049671606,19110.503049671606,10.721108090780843,10.71662004227143
7,admission_control,structured,320,102400,4,0.035,102400.0,5393.923381770146,0.9757265521796568,10.524139111436188,0.9580910613442164,3.0,4.0,1.0,7.322884012539185,3.6614420062695925,8.0,18.984326018808776,1168.0,204800.0,19452.024029656877,19460.024029656877,10.528467355775344,10.524139111436188
7,admission_control,structured,320,102400,4,0.05,102400.0,5348.878336335353,0.9675781889634847,10.373312845338772,0.9443602187704205,3.0,4.0,1.0,7.429467084639498,3.714733542319749,8.0,19.144200626959247,1185.0,204800.0,19734.96958488305,19742.96958488305,10.377517893763384,10.373312845338772
7,admission_control,structured,320,102400,4,0.075,102400.0,5245.8005460093145,0.9489320700176651,10.034924362792617,0.9135541854258973,3.0,4.0,1.0,7.6802507836990594,3.8401253918495297,8.0,19.520376175548588,1225.0,204800.0,20400.723832474036,20408.723832474036,10.038859487622577,10.034924362792617
7,admission_control,structured,320,102400,4,0.1,102400.0,5055.811793839964,0.9145643089305063,9.434768624962082,0.8589175218716267,3.0,4.0,1.0,8.169278996865204,4.084639498432602,8.0,20.253918495297803,1303.0,204800.0,21698.944615276465,21706.944615276465,9.438247049850386,9.434768624962082
7,resource_allocation,structured,320,102400,4,0.0,102400.0,4970.419963481436,1.0,9.174489761953113,1.0,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0,204800.0,22314.76729429813,22322.76729429813,9.17777888063975,9.174489761953113
7,resource_allocation,structured,320,102400,4,0.0025,102400.0,4974.961925068535,1.000913798355163,9.188191193397605,1.00149342707878,3.0,4.0,1.0,8.388714733542319,4.194357366771159,8.0,20.58307210031348,1338.0,204800.0,22281.47958191858,22289.47958191858,9.191490145304138,9.188191193397605
7,resource_allocation,structured,320,102400,4,0.005,102400.0,4979.512195121952,1.001829268292683,9.201933610228254,1.0029913214780566,3.0,4.0,1.0,8.376175548589341,4.1880877742946705,8.0,20.56426332288401,1336.0,204800.0,22248.19186953903,22256.19186953903,9.205242439517102,9.201933610228254
7,resource_allocation,structured,320,102400,4,0.01,102400.0,5000.091841420481,1.0059696923312416,9.264286644369145,1.0097876704586255,3.0,4.0,1.0,8.31974921630094,4.15987460815047,8.0,20.479623824451412,1327.0,204800.0,22098.397163831058,22106.397163831058,9.267640475536423,9.264286644369145
7,resource_allocation,structured,320,102400,4,0.02,102400.0,5030.120110871574,1.0120110871573762,9.355858706243316,1.0197688317275524,3.0,4.0,1.0,8.238244514106583,4.1191222570532915,8.0,20.357366771159874,1314.0,204800.0,21882.027033363986,21890.027033363986,9.359279178649087,9.355858706243316
7,resource_allocation,structured,320,102400,4,0.035,102400.0,5081.767268201617,1.0224019912881146,9.515020962490052,1.0371171813771194,3.0,4.0,1.0,8.100313479623825,4.0501567398119125,8.0,20.15047021943574,1292.0,204800.0,21515.862197188944,21523.862197188944,9.518558825253919,9.515020962490052
7,resource_allocation,structured,320,102400,4,0.05,102400.0,5115.189476980896,1.0291262135922332,9.619156455151941,1.0484677300576293,3.0,4.0,1.0,8.012539184952978,4.006269592476489,8.0,20.018808777429467,1278.0,204800.0,21282.848210532098,21290.848210532098,9.622772195436324,9.619156455151941
7,resource_allocation,structured,320,102400,4,0.075,102400.0,5124.819579541889,1.031063696266081,9.649329428958387,1.051756520452445,3.0,4.0,1.0,7.987460815047021,3.9937304075235107,8.0,19.981191222570533,1274.0,204800.0,21216.272785773,21224.272785773,9.652967892519406,9.649329428958387
7,resource_allocation,structured,320,102400,4,0.1,102400.0,5105.595498593311,1.0271959987496095,9.589171591913674,1.0451994433173013,3.0,4.0,1.0,8.037617554858933,4.0188087774294665,8.0,20.0564263322884,1282.0,204800.0,21349.423635291194,21357.423635291194,9.592764821128936,9.589171591913674
7,random_structured,structured,320,102400,4,0.0,102400.0,5710.769230769231,1.0,11.639066983990755,1.0,3.0,4.0,1.0,6.620689655172414,3.310344827586207,8.0,17.93103448275862,1056.0,204800.0,17587.91213640211,17595.91213640211,11.64436110504104,11.639066983990755
7,random_structured,structured,320,102400,4,0.0025,102400.0,5704.785190359763,0.9989521480964023,11.617089927887658,0.9981117854091461,3.0,4.0,1.0,6.633228840125391,3.3166144200626957,8.0,17.949843260188086,1058.0,204800.0,17621.199848781656,17629.199848781656,11.622364070410338,11.617089927887658
7,random_structured,structured,320,102400,4,0.005,102400.0,5704.785190359763,0.9989521480964023,11.617089927887658,0.9981117854091461,3.0,4.0,1.0,6.633228840125391,3.3166144200626957,8.0,17.949843260188086,1058.0,204800.0,17621.199848781656,17629.199848781656,11.622364070410338,11.617089927887658
7,random_structured,structured,320,102400,4,0.01,102400.0,5704.785190359763,0.9989521480964023,11.617089927887658,0.9981117854091461,3.0,4.0,1.0,6.633228840125391,3.3166144200626957,8.0,17.949843260188086,1058.0,204800.0,17621.199848781656,17629.199848781656,11.622364070410338,11.617089927887658
7,random_structured,structured,320,102400,4,0.02,102400.0,5701.797870483505,0.9984290452085878,11.606132493528824,0.9971703496072982,3.0,4.0,1.0,6.63949843260188,3.31974921630094,8.0,17.95924764890282,1059.0,204800.0,17637.843704971434,17645.843704971434,11.611396689169817,11.606132493528824
7,random_structured,structured,320,102400,4,0.035,102400.0,5734.831460674157,1.0042134831460672,11.72781306664388,1.0076248450821008,3.0,4.0,1.0,6.570532915360501,3.2852664576802506,8.0,17.855799373040753,1048.0,204800.0,17454.76128688391,17462.76128688391,11.733188247833189,11.72781306664388
7,random_structured,structured,320,102400,4,0.05,102400.0,5780.499026720934,1.0122102282781806,11.89791257955542,1.0222393767404812,3.0,4.0,1.0,6.476489028213166,3.238244514106583,8.0,17.71473354231975,1033.0,204800.0,17205.10344403729,17213.10344403729,11.903444850892587,11.89791257955542
7,random_structured,structured,320,102400,4,0.075,102400.0,5811.350293542075,1.0176125244618395,12.014080256518504,1.0322202177411275,3.0,4.0,1.0,6.413793103448276,3.206896551724138,8.0,17.620689655172413,1023.0,204800.0,17038.664882139543,17046.664882139543,12.019721111756692,12.014080256518504
7,random_structured,structured,320,102400,4,0.1,102400.0,5756.052863436123,1.007929515418502,11.806583515617413,1.0143926082612182,3.0,4.0,1.0,6.5266457680250785,3.2633228840125392,8.0,17.78996865203762,1041.0,204800.0,17338.25429355549,17346.25429355549,11.812031161414144,11.806583515617413
8,inventory_threshold,structured,320,102400,4,0.0,102400.0,5072.298136645963,1.0,9.485680817873181,1.0,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0,204800.0,21582.43762194804,21590.43762194804,9.489196891815904,9.485680817873181
8,inventory_threshold,structured,320,102400,4,0.0025,102400.0,5077.028287224122,1.000932545850171,9.500328237226581,1.001544161102891,3.0,4.0,1.0,8.112852664576803,4.056426332288401,8.0,20.169278996865202,1294.0,204800.0,21549.149909568492,21557.149909568492,9.503855180341125,9.500328237226581
8,inventory_threshold,structured,320,102400,4,0.005,102400.0,5077.028287224122,1.000932545850171,9.500328237226581,1.001544161102891,3.0,4.0,1.0,8.112852664576803,4.056426332288401,8.0,20.169278996865202,1294.0,204800.0,21549.149909568492,21557.149909568492,9.503855180341125,9.500328237226581
8,inventory_threshold,structured,320,102400,4,0.01,102400.0,5079.396672368216,1.001399471310838,9.507668923491993,1.0023180313612683,3.0,4.0,1.0,8.106583072100314,4.053291536050157,8.0,20.15987460815047,1293.0,204800.0,21532.50605337872,21540.50605337872,9.511201320102002,9.507668923491993
8,inventory_threshold,structured,320,102400,4,0.02,102400.0,5084.140077821012,1.0023346303501945,9.522384380577481,1.0038693651419455,3.0,4.0,1.0,8.094043887147334,4.047021943573667,8.0,20.141065830721004,1291.0,204800.0,21499.218340999167,21507.218340999167,9.525927722192806,9.522384380577481
8,inventory_threshold,structured,320,102400,4,0.035,102400.0,5093.653516295025,1.0042101980352407,9.551952373819706,1.0069864838611957,3.0,4.0,1.0,8.068965517241379,4.0344827586206895,8.0,20.10344827586207,1287.0,204800.0,21432.64291624007,21440.64291624007,9.555517758606323,9.551952373819706
8,inventory_threshold,structured,320,102400,4,0.05,102400.0,5122.408656107888,1.0098792535675083,9.641768453410558,1.016455079876109,3.0,4.0,1.0,7.99373040752351,3.996865203761755,8.0,19.990595611285265,1275.0,204800.0,21232.916641962773,21240.916641962773,9.645401216112356,9.641768453410558
8,inventory_threshold,structured,320,102400,4,0.075,102400.0,5107.990617670054,1.0070367474589523,9.59665026863528,1.0116986279522506,3.0,4.0,1.0,8.031347962382444,4.015673981191222,8.0,20.047021943573668,1281.0,204800.0,21332.77977910142,21340.77977910142,9.600249105868125,9.59665026863528
8,inventory_threshold,structured,320,102400,4,0.1,102400.0,5081.767268201617,1.0018668326073428,9.515020962490052,1.0030930984480932,3.0,4.0,1.0,8.100313479623825,4.0501567398119125,8.0,20.15047021943574,1292.0,204800.0,21515.862197188944,21523.862197188944,9.518558825253919,9.515020962490052
8,machine_replacement,structured,320,102400,4,0.0,102400.0,5622.3063683304645,1.0,11.317901162312365,1.0,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0,204800.0,18087.22782209535,18095.22782209535,11.322907081969545,11.317901162312365
8,machine_replacement,structured,320,102400,4,0.0025,102400.0,5628.118538938663,1.0010337698139216,11.338759776411553,1.0018429754598535,3.0,4.0,1.0,6.7962382445141065,3.3981191222570533,8.0,18.19435736677116,1084.0,204800.0,18053.9401097158,18061.9401097158,11.34378416874143,11.338759776411553
8,machine_replacement,structured,320,102400,4,0.005,102400.0,5631.029132908119,1.001551456645406,11.349217941488899,1.0027670129582698,3.0,4.0,1.0,6.789968652037618,3.394984326018809,8.0,18.184952978056426,1083.0,204800.0,18037.296253526027,18045.296253526027,11.354251608522791,11.349217941488899
8,machine_replacement,structured,320,102400,4,0.01,102400.0,5631.029132908119,1.001551456645406,11.349217941488899,1.0027670129582698,3.0,4.0,1.0,6.789968652037618,3.394984326018809,8.0,18.184952978056426,1083.0,204800.0,18037.296253526027,18045.296253526027,11.354251608522791,11.349217941488899
8,machine_replacement,structured,320,102400,4,0.02,102400.0,5633.942738875475,1.0020696791997241,11.359695416295196,1.003692756579462,3.0,4.0,1.0,6.783699059561128,3.391849529780564,8.0,18.17554858934169,1082.0,204800.0,18020.65239733625,18028.65239733625,11.364738383737585,11.359695416295196
8,machine_replacement,structured,320,102400,4,0.035,102400.0,5633.942738875475,1.0020696791997241,11.359695416295196,1.003692756579462,3.0,4.0,1.0,6.783699059561128,3.391849529780564,8.0,18.17554858934169,1082.0,204800.0,18020.65239733625,18028.65239733625,11.364738383737585,11.359695416295196
8,machine_replacement,structured,320,102400,4,0.05,102400.0,5596.299468905259,0.9953743361315744,11.224979288894179,0.9917898316935645,3.0,4.0,1.0,6.8652037617554855,3.4326018808777428,8.0,18.29780564263323,1095.0,204800.0,18237.02252780332,18245.02252780332,11.22990332921788,11.224979288894179
8,machine_replacement,structured,320,102400,4,0.075,102400.0,5491.862811028917,0.97679892400807,10.858474143348097,0.959407047969802,3.0,4.0,1.0,7.09717868338558,3.54858934169279,8.0,18.645768025078368,1132.0,204800.0,18852.845206824986,18860.845206824986,10.86308181885775,10.858474143348097
8,machine_replacement,structured,320,102400,4,0.1,102400.0,5362.048588312541,0.9537097833223901,10.417222845348999,0.9204200227545238,3.0,4.0,1.0,7.398119122257053,3.6990595611285264,8.0,19.09717868338558,1180.0,204800.0,19651.750303934175,19659.750303934175,10.421463576147726,10.417222845348999
8,admission_control,structured,320,102400,4,0.0,102400.0,5528.109663225588,1.0,10.984487316550746,1.0,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0,204800.0,18636.475076357914,18644.475076357914,10.989202580471222,10.984487316550746
8,admission_control,structured,320,102400,4,0.0025,102400.0,5511.321073055508,0.9969630504471065,10.92596589259881,0.9946723572739021,3.0,4.0,1.0,7.053291536050157,3.5266457680250785,8.0,18.579937304075237,1125.0,204800.0,18736.338213496565,18744.338213496565,10.930631037204165,10.92596589259881
8,admission_control,structured,320,102400,4,0.005,102400.0,5494.634146341464,0.9939444911690498,10.868064726611323,0.989401181267331,3.0,4.0,1.0,7.090909090909091,3.5454545454545454,8.0,18.636363636363637,1131.0,204800.0,18836.201350635212,18844.201350635212,10.872680546764995,10.868064726611323
8,admission_control,structured,320,102400,4,0.01,102400.0,5472.541464231866,0.9899480650025132,10.791811093559428,0.9824592429815996,3.0,4.0,1.0,7.141065830721002,3.570532915360501,8.0,18.711598746081503,1139.0,204800.0,18969.35220015341,18977.35220015341,10.796362355396813,10.791811093559428
8,admission_control,structured,320,102400,4,0.02,102400.0,5412.692626346314,0.979121789560895,10.587526540048097,0.963861692852562,3.0,4.0,1.0,7.278996865203761,3.6394984326018807,8.0,18.91849529780564,1161.0,204800.0,19335.517036328452,19343.517036328452,10.591907090729066,10.587526540048097
8,admission_control,structured,320,102400,4,0.035,102400.0,5335.772623325711,0.9652074485462269,10.329771464698817,0.9403963213771986,3.0,4.0,1.0,7.460815047021943,3.7304075235109715,8.0,19.191222570532915,1190.0,204800.0,19818.188865831922,19826.188865831922,10.333941279220065,10.329771464698817
8,admission_control,structured,320,102400,4,0.05,102400.0,5261.008213883073,0.9516830407473024,10.084268294136224,0.9180463323893026,3.0,4.0,1.0,7.6426332288401255,3.8213166144200628,8.0,19.46394984326019,1219.0,204800.0,20300.86069533539,20308.86069533539,10.088242221525993,10.084268294136224
8,admission_control,structured,320,102400,4,0.075,102400.0,5132.065985860173,0.928358208955224,9.672083674254036,0.8805220849661994,3.0,4.0,1.0,7.968652037617555,3.9843260188087775,8.0,19.952978056426332,1271.0,204800.0,21166.341217203673,21174.341217203673,9.675739321141707,9.672083674254036
8,admission_control,structured,320,102400,4,0.1,102400.0,5006.989576946659,0.9057326793378297,9.285259196015343,0.8453065608282772,3.0,4.0,1.0,8.300940438871473,4.150470219435737,8.0,20.451410658307207,1324.0,204800.0,22048.465595261732,22056.465595261732,9.288628231980551,9.285259196015343
8,resource_allocation,structured,320,102400,4,0.0,102400.0,4970.419963481436,1.0,9.174489761953113,1.0,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0,204800.0,22314.76729429813,22322.76729429813,9.17777888063975,9.174489761953113
8,resource_allocation,structured,320,102400,4,0.0025,102400.0,4974.961925068535,1.000913798355163,9.188191193397605,1.00149342707878,3.0,4.0,1.0,8.388714733542319,4.194357366771159,8.0,20.58307210031348,1338.0,204800.0,22281.47958191858,22289.47958191858,9.191490145304138,9.188191193397605
8,resource_allocation,structured,320,102400,4,0.005,102400.0,4977.236020112754,1.0013713240895934,9.195057267154455,1.0022418146114933,3.0,4.0,1.0,8.38244514106583,4.191222570532915,8.0,20.573667711598745,1337.0,204800.0,22264.835725728804,22272.835725728804,9.198361152215337,9.195057267154455
8,resource_allocation,structured,320,102400,4,0.01,102400.0,4993.213084683583,1.0045857535921736,9.243408620332936,1.0075120099502024,3.0,4.0,1.0,8.338557993730408,4.169278996865204,8.0,20.507836990595614,1330.0,204800.0,22148.328732400383,22156.328732400383,9.246747349401666,9.243408620332936
8,resource_allocation,structured,320,102400,4,0.02,102400.0,5016.216216216217,1.0092137592137593,9.313370754107716,1.0151377347142014,3.0,4.0,1.0,8.275862068965518,4.137931034482759,8.0,20.413793103448274,1320.0,204800.0,21981.890170502636,21989.890170502636,9.316760224506075,9.313370754107716
8,resource_allocation,structured,320,102400,4,0.035,102400.0,5051.121076233185,1.0162362764805941,9.420322511432936,1.0267952502927518,3.0,4.0,1.0,8.181818181818182,4.090909090909091,8.0,20.27272727272727,1305.0,204800.0,21732.232327656013,21740.232327656013,9.423790290488268,9.420322511432936
8,resource_allocation,structured,320,102400,4,0.05,102400.0,5081.767268201617,1.0224019912881146,9.515020962490052,1.0371171813771194,3.0,4.0,1.0,8.100313479623825,4.0501567398119125,8.0,20.15047021943574,1292.0,204800.0,21515.862197188944,21523.862197188944,9.518558825253919,9.515020962490052
8,resource_allocation,structured,320,102400,4,0.075,102400.0,5069.936365047339,1.0200217290082263,9.478374032477173,1.033122743434112,3.0,4.0,1.0,8.13166144200627,4.065830721003135,8.0,20.197492163009404,1297.0,204800.0,21599.081478137818,21607.081478137818,9.481884690665883,9.478374032477173
8,resource_allocation,structured,320,102400,4,0.1,102400.0,5046.43905453422,1.0152942993974976,9.405920568811505,1.0252254689757399,3.0,4.0,1.0,8.19435736677116,4.09717868338558,8.0,20.291536050156736,1307.0,204800.0,21765.520040035564,21773.520040035564,9.409377750832062,9.405920568811505
8,random_structured,structured,320,102400,4,0.0,102400.0,5404.63269358041,1.0,10.560267241396053,1.0,3.0,4.0,1.0,7.297805642633229,3.6489028213166144,8.0,18.946708463949843,1164.0,204800.0,19385.448604897778,19393.448604897778,10.564625259600998,10.560267241396053
8,random_structured,structured,320,102400,4,0.0025,102400.0,5407.3166694255915,1.000496606522099,10.56933806455657,1.0008589577283575,3.0,4.0,1.0,7.29153605015674,3.64576802507837,8.0,18.93730407523511,1163.0,204800.0,19368.804748708004,19376.804748708004,10.573703574231196,10.56933806455657
