seed,family,structure,grid_size,states,actions,C_B,C_R,F,L,kappa,C_top,C_D,boundary_edges
15,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
15,random_structured,structured,120,14400,4,3.0,4.0,1.0,6.6890756302521,3.34453781512605,8.0,18.03361344537815,398.0
15,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
15,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
15,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
15,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
15,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
15,random_structured,structured,160,25600,4,3.0,4.0,1.0,6.666666666666667,3.3333333333333335,8.0,18.0,530.0
15,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
15,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
15,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
15,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
15,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
15,random_structured,structured,240,57600,4,3.0,4.0,1.0,6.661087866108786,3.330543933054393,8.0,17.99163179916318,796.0
15,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
15,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
15,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
15,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
15,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
15,random_structured,structured,320,102400,4,3.0,4.0,1.0,6.670846394984326,3.335423197492163,8.0,18.00626959247649,1064.0
15,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
16,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
16,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
16,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
16,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
16,random_structured,structured,40,1600,4,3.0,4.0,1.0,7.282051282051282,3.641025641025641,8.0,18.923076923076923,142.0
16,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
16,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
16,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
16,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
16,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
16,random_structured,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
16,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
16,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
16,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
16,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
16,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
16,random_structured,structured,80,6400,4,3.0,4.0,1.0,7.0886075949367084,3.5443037974683542,8.0,18.632911392405063,280.0
16,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
16,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
16,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
16,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
16,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
16,random_structured,structured,120,14400,4,3.0,4.0,1.0,7.092436974789916,3.546218487394958,8.0,18.63865546218487,422.0
16,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
16,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
16,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
16,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
16,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
16,random_structured,structured,160,25600,4,3.0,4.0,1.0,7.09433962264151,3.547169811320755,8.0,18.641509433962263,564.0
16,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
16,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
16,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
16,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
16,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
16,random_structured,structured,240,57600,4,3.0,4.0,1.0,7.07949790794979,3.539748953974895,8.0,18.619246861924687,846.0
16,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
16,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
16,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
16,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
16,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
16,random_structured,structured,320,102400,4,3.0,4.0,1.0,7.072100313479623,3.5360501567398117,8.0,18.608150470219435,1128.0
16,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
17,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
17,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
17,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
17,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
17,random_structured,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
17,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
17,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
17,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
17,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
17,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
17,random_structured,structured,60,3600,4,3.0,4.0,1.0,6.915254237288136,3.457627118644068,8.0,18.372881355932204,204.0
17,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
17,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
17,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
17,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
17,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
17,random_structured,structured,80,6400,4,3.0,4.0,1.0,6.936708860759493,3.4683544303797467,8.0,18.40506329113924,274.0
17,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
17,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
17,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
17,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
17,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
17,random_structured,structured,120,14400,4,3.0,4.0,1.0,6.924369747899159,3.4621848739495795,8.0,18.386554621848738,412.0
17,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
17,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
17,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
17,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
17,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
17,random_structured,structured,160,25600,4,3.0,4.0,1.0,6.8930817610062896,3.4465408805031448,8.0,18.339622641509436,548.0
17,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
17,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
17,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
17,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
17,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
17,random_structured,structured,240,57600,4,3.0,4.0,1.0,6.878661087866108,3.439330543933054,8.0,18.317991631799163,822.0
17,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
17,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
17,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
17,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
17,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
17,random_structured,structured,320,102400,4,3.0,4.0,1.0,6.884012539184953,3.4420062695924765,8.0,18.32601880877743,1098.0
17,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
18,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
18,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
18,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
18,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
18,random_structured,structured,40,1600,4,3.0,4.0,1.0,7.384615384615384,3.692307692307692,8.0,19.076923076923077,144.0
18,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
18,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
18,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
18,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
18,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
18,random_structured,structured,60,3600,4,3.0,4.0,1.0,7.389830508474576,3.694915254237288,8.0,19.084745762711865,218.0
18,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
18,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
18,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
18,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
18,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
18,random_structured,structured,80,6400,4,3.0,4.0,1.0,7.341772151898734,3.670886075949367,8.0,19.0126582278481,290.0
18,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
18,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
18,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
18,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
18,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
18,random_structured,structured,120,14400,4,3.0,4.0,1.0,7.3277310924369745,3.6638655462184873,8.0,18.991596638655462,436.0
18,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
18,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
18,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
18,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
18,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
18,random_structured,structured,160,25600,4,3.0,4.0,1.0,7.320754716981132,3.660377358490566,8.0,18.9811320754717,582.0
18,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
18,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
18,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
18,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
18,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
18,random_structured,structured,240,57600,4,3.0,4.0,1.0,7.3305439330543924,3.6652719665271962,8.0,18.99581589958159,876.0
18,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
18,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
18,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
18,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
18,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
18,random_structured,structured,320,102400,4,3.0,4.0,1.0,7.297805642633229,3.6489028213166144,8.0,18.946708463949843,1164.0
18,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
19,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
19,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
19,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
19,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
19,random_structured,structured,40,1600,4,3.0,4.0,1.0,6.769230769230769,3.3846153846153846,8.0,18.153846153846153,132.0
19,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
19,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
19,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
19,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
19,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
19,random_structured,structured,60,3600,4,3.0,4.0,1.0,6.779661016949152,3.389830508474576,8.0,18.16949152542373,200.0
19,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
19,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
19,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
19,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
19,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
19,random_structured,structured,80,6400,4,3.0,4.0,1.0,6.734177215189873,3.3670886075949364,8.0,18.10126582278481,266.0
19,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
19,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
19,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
19,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
19,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
19,random_structured,structured,120,14400,4,3.0,4.0,1.0,6.722689075630252,3.361344537815126,8.0,18.084033613445378,400.0
19,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
19,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
19,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
19,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
19,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
19,random_structured,structured,160,25600,4,3.0,4.0,1.0,6.6918238993710695,3.3459119496855347,8.0,18.037735849056602,532.0
19,oscillatory_fragmented,unstructured,160,25600,4,3.0,33.0,8.25,34.0,17.0,44.25,95.25,2703.0
19,inventory_threshold,structured,240,57600,4,3.0,4.0,1.0,8.13389121338912,4.06694560669456,8.0,20.20083682008368,972.0
19,machine_replacement,structured,240,57600,4,3.0,4.0,1.0,6.8117154811715475,3.4058577405857737,8.0,18.21757322175732,814.0
19,admission_control,structured,240,57600,4,3.0,4.0,1.0,7.02928870292887,3.514644351464435,8.0,18.543933054393307,840.0
19,resource_allocation,structured,240,57600,4,3.0,4.0,1.0,8.401673640167363,4.200836820083682,8.0,20.602510460251047,1004.0
19,random_structured,structured,240,57600,4,3.0,4.0,1.0,6.677824267782426,3.338912133891213,8.0,18.01673640167364,798.0
19,oscillatory_fragmented,unstructured,240,57600,4,3.0,34.0,8.5,33.98326359832636,16.99163179916318,45.5,96.47489539748955,4061.0
19,inventory_threshold,structured,320,102400,4,3.0,4.0,1.0,8.12539184952978,4.06269592476489,8.0,20.188087774294672,1296.0
19,machine_replacement,structured,320,102400,4,3.0,4.0,1.0,6.808777429467084,3.404388714733542,8.0,18.213166144200628,1086.0
19,admission_control,structured,320,102400,4,3.0,4.0,1.0,7.015673981191222,3.507836990595611,8.0,18.523510971786834,1119.0
19,resource_allocation,structured,320,102400,4,3.0,4.0,1.0,8.401253918495298,4.200626959247649,8.0,20.60188087774295,1340.0
19,random_structured,structured,320,102400,4,3.0,4.0,1.0,6.670846394984326,3.335423197492163,8.0,18.00626959247649,1064.0
19,oscillatory_fragmented,unstructured,320,102400,4,3.0,34.0,8.5,34.05015673981191,17.025078369905955,45.5,96.57523510971787,5431.0
20,inventory_threshold,structured,40,1600,4,3.0,4.0,1.0,8.307692307692307,4.153846153846153,8.0,20.46153846153846,162.0
20,machine_replacement,structured,40,1600,4,3.0,4.0,1.0,6.9743589743589745,3.4871794871794872,8.0,18.46153846153846,136.0
20,admission_control,structured,40,1600,4,3.0,4.0,1.0,7.179487179487179,3.5897435897435894,8.0,18.769230769230766,140.0
20,resource_allocation,structured,40,1600,4,3.0,4.0,1.0,8.512820512820513,4.256410256410256,8.0,20.769230769230766,166.0
20,random_structured,structured,40,1600,4,3.0,4.0,1.0,7.384615384615384,3.692307692307692,8.0,19.076923076923077,144.0
20,oscillatory_fragmented,unstructured,40,1600,4,3.0,33.0,8.25,33.794871794871796,16.897435897435898,44.25,94.9423076923077,659.0
20,inventory_threshold,structured,60,3600,4,3.0,4.0,1.0,8.203389830508474,4.101694915254237,8.0,20.305084745762713,242.0
20,machine_replacement,structured,60,3600,4,3.0,4.0,1.0,6.8474576271186445,3.4237288135593222,8.0,18.271186440677965,202.0
20,admission_control,structured,60,3600,4,3.0,4.0,1.0,7.11864406779661,3.559322033898305,8.0,18.677966101694913,210.0
20,resource_allocation,structured,60,3600,4,3.0,4.0,1.0,8.474576271186441,4.237288135593221,8.0,20.711864406779664,250.0
20,random_structured,structured,60,3600,4,3.0,4.0,1.0,7.389830508474576,3.694915254237288,8.0,19.084745762711865,218.0
20,oscillatory_fragmented,unstructured,60,3600,4,3.0,33.0,8.25,33.86440677966102,16.93220338983051,44.25,95.04661016949152,999.0
20,inventory_threshold,structured,80,6400,4,3.0,4.0,1.0,8.20253164556962,4.10126582278481,8.0,20.303797468354432,324.0
20,machine_replacement,structured,80,6400,4,3.0,4.0,1.0,6.886075949367089,3.4430379746835444,8.0,18.329113924050635,272.0
20,admission_control,structured,80,6400,4,3.0,4.0,1.0,7.063291139240506,3.531645569620253,8.0,18.594936708860757,279.0
20,resource_allocation,structured,80,6400,4,3.0,4.0,1.0,8.455696202531646,4.227848101265823,8.0,20.683544303797472,334.0
20,random_structured,structured,80,6400,4,3.0,4.0,1.0,7.443037974683544,3.721518987341772,8.0,19.164556962025316,294.0
20,oscillatory_fragmented,unstructured,80,6400,4,3.0,33.0,8.25,34.10126582278481,17.050632911392405,44.25,95.40189873417722,1347.0
20,inventory_threshold,structured,120,14400,4,3.0,4.0,1.0,8.168067226890756,4.084033613445378,8.0,20.252100840336134,486.0
20,machine_replacement,structured,120,14400,4,3.0,4.0,1.0,6.857142857142857,3.4285714285714284,8.0,18.285714285714285,408.0
20,admission_control,structured,120,14400,4,3.0,4.0,1.0,7.0588235294117645,3.5294117647058822,8.0,18.588235294117645,420.0
20,resource_allocation,structured,120,14400,4,3.0,4.0,1.0,8.436974789915967,4.218487394957983,8.0,20.655462184873947,502.0
20,random_structured,structured,120,14400,4,3.0,4.0,1.0,7.394957983193277,3.6974789915966384,8.0,19.092436974789916,440.0
20,oscillatory_fragmented,unstructured,120,14400,4,3.0,33.0,8.25,33.94957983193277,16.974789915966387,44.25,95.17436974789915,2020.0
20,inventory_threshold,structured,160,25600,4,3.0,4.0,1.0,8.150943396226415,4.0754716981132075,8.0,20.226415094339625,648.0
20,machine_replacement,structured,160,25600,4,3.0,4.0,1.0,6.817610062893082,3.408805031446541,8.0,18.22641509433962,542.0
20,admission_control,structured,160,25600,4,3.0,4.0,1.0,7.044025157232705,3.5220125786163523,8.0,18.566037735849058,560.0
20,resource_allocation,structured,160,25600,4,3.0,4.0,1.0,8.427672955974844,4.213836477987422,8.0,20.641509433962263,670.0
20,random_structured,structured,160,25600,4,3.0,4.0,1.0,7.371069182389937,3.6855345911949686,8.0,19.056603773584907,586.0
