seed,family,grid_size,states,actions,regime,C_V,C_D,DCR,C_B,C_R,F,C_top,L,kappa,L_table,L_Gamma,L_Pi_struct,table_to_boundary_ratio,table_to_struct_policy_ratio
7,random_structured,160,25600,4,polynomial_beta_1.00,25600.0,18.0,1422.2222222222222,3.0,4.0,1.0,8.0,6.666666666666667,3.3333333333333335,51200.0,7773.243780580605,7781.243780580605,6.586696808340125,6.579924937935779
7,random_structured,240,57600,4,polynomial_beta_1.00,57600.0,17.96652719665272,3205.961807172799,3.0,4.0,1.0,8.0,6.644351464435146,3.322175732217573,115200.0,12568.142265826327,12576.142265826327,9.166032462350223,9.160201718856007
7,random_structured,320,102400,4,polynomial_beta_1.00,102400.0,17.93103448275862,5710.769230769231,3.0,4.0,1.0,8.0,6.620689655172414,3.310344827586207,204800.0,17587.91213640211,17595.91213640211,11.64436110504104,11.639066983990755
8,inventory_threshold,40,1600,4,polynomial_beta_1.00,1600.0,20.46153846153846,78.19548872180452,3.0,4.0,1.0,8.0,8.307692307692307,4.153846153846153,3200.0,1736.3047027435055,1744.3047027435055,1.8429944899324033,1.834541863567142
8,inventory_threshold,60,3600,4,polynomial_beta_1.00,3600.0,20.305084745762713,177.29549248747912,3.0,4.0,1.0,8.0,8.203389830508474,4.101694915254237,7200.0,2870.935048274523,2878.935048274523,2.507893727629719,2.5009247792218474
8,inventory_threshold,80,6400,4,polynomial_beta_1.00,6400.0,20.303797468354432,315.21197007481294,3.0,4.0,1.0,8.0,8.20253164556962,4.10126582278481,12800.0,4108.609405487011,4116.609405487011,3.1154093117018413,3.1093549907695723
8,inventory_threshold,120,14400,4,polynomial_beta_1.00,14400.0,20.252100840336134,711.0373443983402,3.0,4.0,1.0,8.0,8.168067226890756,4.084033613445378,28800.0,6725.49765893148,6733.49765893148,4.282210991740294,4.277123340467633
8,inventory_threshold,160,25600,4,polynomial_beta_1.00,25600.0,20.226415094339625,1265.6716417910445,3.0,4.0,1.0,8.0,8.150943396226415,4.0754716981132075,51200.0,9501.218810974022,9509.218810974022,5.38878232557526,5.384248802952471
8,inventory_threshold,240,57600,4,polynomial_beta_1.00,57600.0,20.20083682008368,2851.367025683513,3.0,4.0,1.0,8.0,8.13389121338912,4.06694560669456,115200.0,15382.99531786296,15390.99531786296,7.488788601932945,7.48489604608596
8,inventory_threshold,320,102400,4,polynomial_beta_1.00,102400.0,20.188087774294672,5072.298136645963,3.0,4.0,1.0,8.0,8.12539184952978,4.06269592476489,204800.0,21582.43762194804,21590.43762194804,9.489196891815904,9.485680817873181
8,machine_replacement,40,1600,4,polynomial_beta_1.00,1600.0,18.46153846153846,86.66666666666667,3.0,4.0,1.0,8.0,6.9743589743589745,3.4871794871794872,3200.0,1459.5644418093627,1467.5644418093627,2.192434885597165,2.180483465553795
8,machine_replacement,60,3600,4,polynomial_beta_1.00,3600.0,18.271186440677965,197.03153988868274,3.0,4.0,1.0,8.0,6.8474576271186445,3.4237288135593222,7200.0,2398.3838006258416,2406.3838006258416,3.0020216106034447,2.992041418383658
8,machine_replacement,80,6400,4,polynomial_beta_1.00,6400.0,18.329113924050635,349.171270718232,3.0,4.0,1.0,8.0,6.886075949367089,3.4430379746835444,12800.0,3451.1288836187255,3459.1288836187255,3.7089313183164565,3.7003535949806636
8,machine_replacement,120,14400,4,polynomial_beta_1.00,14400.0,18.285714285714285,787.5,3.0,4.0,1.0,8.0,6.857142857142857,3.4285714285714284,28800.0,5648.022726016551,5656.022726016551,5.099129624131686,5.091917305693606
8,machine_replacement,160,25600,4,polynomial_beta_1.00,25600.0,18.22641509433962,1404.5548654244308,3.0,4.0,1.0,8.0,6.817610062893082,3.408805031446541,51200.0,7948.970054857901,7956.970054857901,6.4410860333672835,6.434610115032581
8,machine_replacement,240,57600,4,polynomial_beta_1.00,57600.0,18.21757322175732,3161.782269177768,3.0,4.0,1.0,8.0,6.8117154811715475,3.4058577405857737,115200.0,12884.41788965067,12892.41788965067,8.941032570243914,8.935484482897214
8,machine_replacement,320,102400,4,polynomial_beta_1.00,102400.0,18.213166144200628,5622.3063683304645,3.0,4.0,1.0,8.0,6.808777429467084,3.404388714733542,204800.0,18087.22782209535,18095.22782209535,11.322907081969545,11.317901162312365
8,admission_control,40,1600,4,polynomial_beta_1.00,1600.0,18.769230769230766,85.24590163934427,3.0,4.0,1.0,8.0,7.179487179487179,3.5897435897435894,3200.0,1502.1398665684615,1510.1398665684615,2.1302943029600745,2.1190090208474937
8,admission_control,60,3600,4,polynomial_beta_1.00,3600.0,18.677966101694913,192.7404718693285,3.0,4.0,1.0,8.0,7.11864406779661,3.559322033898305,7200.0,2492.894050155578,2500.894050155578,2.8882093884217253,2.878970422418373
8,admission_control,80,6400,4,polynomial_beta_1.00,6400.0,18.594936708860757,344.17971409121856,3.0,4.0,1.0,8.0,7.063291139240506,3.531645569620253,12800.0,3539.6358769471485,3547.6358769471485,3.6161911690870574,3.6080365753361363
8,admission_control,120,14400,4,polynomial_beta_1.00,14400.0,18.588235294117645,774.6835443037976,3.0,4.0,1.0,8.0,7.0588235294117645,3.5294117647058822,28800.0,5813.788100311156,5821.788100311156,4.953740917812023,4.946933743339221
8,admission_control,160,25600,4,polynomial_beta_1.00,25600.0,18.566037735849058,1378.861788617886,3.0,4.0,1.0,8.0,7.044025157232705,3.5220125786163523,51200.0,8212.559466273846,8220.559466273846,6.234353639722278,6.228286555198117
8,admission_control,240,57600,4,polynomial_beta_1.00,57600.0,18.543933054393307,3106.1371841155233,3.0,4.0,1.0,8.0,7.02928870292887,3.514644351464435,115200.0,13295.576200622312,13303.576200622312,8.664536102963929,8.659325752921323
8,admission_control,320,102400,4,polynomial_beta_1.00,102400.0,18.523510971786834,5528.109663225588,3.0,4.0,1.0,8.0,7.015673981191222,3.507836990595611,204800.0,18636.475076357914,18644.475076357914,10.989202580471222,10.984487316550746
8,resource_allocation,40,1600,4,polynomial_beta_1.00,1600.0,20.769230769230766,77.03703703703705,3.0,4.0,1.0,8.0,8.512820512820513,4.256410256410256,3200.0,1778.8801275026044,1786.8801275026044,1.7988845625548284,1.7908308177742247
8,resource_allocation,60,3600,4,polynomial_beta_1.00,3600.0,20.711864406779664,173.81342062193124,3.0,4.0,1.0,8.0,8.474576271186441,4.237288135593221,7200.0,2965.4452978042596,2973.4452978042596,2.4279658793002126,2.4214334816641285
8,resource_allocation,80,6400,4,polynomial_beta_1.00,6400.0,20.683544303797472,309.4247246022031,3.0,4.0,1.0,8.0,8.455696202531646,4.227848101265823,12800.0,4235.0479673847585,4243.0479673847585,3.0223978803962166,3.016699339340582
8,resource_allocation,120,14400,4,polynomial_beta_1.00,14400.0,20.655462184873947,697.1521562245729,3.0,4.0,1.0,8.0,8.436974789915967,4.218487394957983,28800.0,6946.518157990953,6954.518157990953,4.145961954604526,4.1411927247480005
8,resource_allocation,160,25600,4,polynomial_beta_1.00,25600.0,20.641509433962263,1240.2193784277881,3.0,4.0,1.0,8.0,8.427672955974844,4.213836477987422,51200.0,9823.383647149067,9831.383647149067,5.212053385989788,5.207812230463321
8,resource_allocation,240,57600,4,polynomial_beta_1.00,57600.0,20.602510460251047,2795.7757920389927,3.0,4.0,1.0,8.0,8.401673640167363,4.200836820083682,115200.0,15889.036315981906,15897.036315981906,7.250282377674892,7.246633756770435
8,resource_allocation,320,102400,4,polynomial_beta_1.00,102400.0,20.60188087774295,4970.419963481436,3.0,4.0,1.0,8.0,8.401253918495298,4.200626959247649,204800.0,22314.76729429813,22322.76729429813,9.17777888063975,9.174489761953113
8,random_structured,40,1600,4,polynomial_beta_1.00,1600.0,19.076923076923077,83.87096774193549,3.0,4.0,1.0,8.0,7.384615384615384,3.692307692307692,3200.0,1544.7152913275604,1552.7152913275604,2.0715791563439847,2.060905832429861
8,random_structured,60,3600,4,polynomial_beta_1.00,3600.0,19.084745762711865,188.6323268206039,3.0,4.0,1.0,8.0,7.389830508474576,3.694915254237288,7200.0,2587.404299685314,2595.404299685314,2.782711615991239,2.774134265275349
8,random_structured,80,6400,4,polynomial_beta_1.00,6400.0,19.0126582278481,336.6178428761651,3.0,4.0,1.0,8.0,7.341772151898734,3.670886075949367,12800.0,3678.7182950346705,3686.7182950346705,3.4794727330104966,3.4719224458346165
8,random_structured,120,14400,4,polynomial_beta_1.00,14400.0,18.991596638655462,758.2300884955753,3.0,4.0,1.0,8.0,7.3277310924369745,3.6638655462184873,28800.0,6034.808599370628,6042.808599370628,4.772313740489394,4.7659957330105716
8,random_structured,160,25600,4,polynomial_beta_1.00,25600.0,18.9811320754717,1348.7077534791251,3.0,4.0,1.0,8.0,7.320754716981132,3.660377358490566,51200.0,8534.72430244889,8542.72430244889,5.999022134236844,5.993404233509304
8,random_structured,240,57600,4,polynomial_beta_1.00,57600.0,18.92050209205021,3044.316674038036,3.0,4.0,1.0,8.0,7.2803347280334725,3.6401673640167362,115200.0,13769.989636358823,13777.989636358823,8.36601936836767,8.361161754396882
8,random_structured,320,102400,4,polynomial_beta_1.00,102400.0,18.946708463949843,5404.63269358041,3.0,4.0,1.0,8.0,7.297805642633229,3.6489028213166144,204800.0,19385.448604897778,19393.448604897778,10.564625259600998,10.560267241396053
9,inventory_threshold,40,1600,4,polynomial_beta_1.00,1600.0,20.46153846153846,78.19548872180452,3.0,4.0,1.0,8.0,8.307692307692307,4.153846153846153,3200.0,1736.3047027435055,1744.3047027435055,1.8429944899324033,1.834541863567142
9,inventory_threshold,60,3600,4,polynomial_beta_1.00,3600.0,20.305084745762713,177.29549248747912,3.0,4.0,1.0,8.0,8.203389830508474,4.101694915254237,7200.0,2870.935048274523,2878.935048274523,2.507893727629719,2.5009247792218474
9,inventory_threshold,80,6400,4,polynomial_beta_1.00,6400.0,20.303797468354432,315.21197007481294,3.0,4.0,1.0,8.0,8.20253164556962,4.10126582278481,12800.0,4108.609405487011,4116.609405487011,3.1154093117018413,3.1093549907695723
9,inventory_threshold,120,14400,4,polynomial_beta_1.00,14400.0,20.252100840336134,711.0373443983402,3.0,4.0,1.0,8.0,8.168067226890756,4.084033613445378,28800.0,6725.49765893148,6733.49765893148,4.282210991740294,4.277123340467633
9,inventory_threshold,160,25600,4,polynomial_beta_1.00,25600.0,20.226415094339625,1265.6716417910445,3.0,4.0,1.0,8.0,8.150943396226415,4.0754716981132075,51200.0,9501.218810974022,9509.218810974022,5.38878232557526,5.384248802952471
9,inventory_threshold,240,57600,4,polynomial_beta_1.00,57600.0,20.20083682008368,2851.367025683513,3.0,4.0,1.0,8.0,8.13389121338912,4.06694560669456,115200.0,15382.99531786296,15390.99531786296,7.488788601932945,7.48489604608596
9,inventory_threshold,320,102400,4,polynomial_beta_1.00,102400.0,20.188087774294672,5072.298136645963,3.0,4.0,1.0,8.0,8.12539184952978,4.06269592476489,204800.0,21582.43762194804,21590.43762194804,9.489196891815904,9.485680817873181
9,machine_replacement,40,1600,4,polynomial_beta_1.00,1600.0,18.46153846153846,86.66666666666667,3.0,4.0,1.0,8.0,6.9743589743589745,3.4871794871794872,3200.0,1459.5644418093627,1467.5644418093627,2.192434885597165,2.180483465553795
9,machine_replacement,60,3600,4,polynomial_beta_1.00,3600.0,18.271186440677965,197.03153988868274,3.0,4.0,1.0,8.0,6.8474576271186445,3.4237288135593222,7200.0,2398.3838006258416,2406.3838006258416,3.0020216106034447,2.992041418383658
9,machine_replacement,80,6400,4,polynomial_beta_1.00,6400.0,18.329113924050635,349.171270718232,3.0,4.0,1.0,8.0,6.886075949367089,3.4430379746835444,12800.0,3451.1288836187255,3459.1288836187255,3.7089313183164565,3.7003535949806636
9,machine_replacement,120,14400,4,polynomial_beta_1.00,14400.0,18.285714285714285,787.5,3.0,4.0,1.0,8.0,6.857142857142857,3.4285714285714284,28800.0,5648.022726016551,5656.022726016551,5.099129624131686,5.091917305693606
9,machine_replacement,160,25600,4,polynomial_beta_1.00,25600.0,18.22641509433962,1404.5548654244308,3.0,4.0,1.0,8.0,6.817610062893082,3.408805031446541,51200.0,7948.970054857901,7956.970054857901,6.4410860333672835,6.434610115032581
9,machine_replacement,240,57600,4,polynomial_beta_1.00,57600.0,18.21757322175732,3161.782269177768,3.0,4.0,1.0,8.0,6.8117154811715475,3.4058577405857737,115200.0,12884.41788965067,12892.41788965067,8.941032570243914,8.935484482897214
9,machine_replacement,320,102400,4,polynomial_beta_1.00,102400.0,18.213166144200628,5622.3063683304645,3.0,4.0,1.0,8.0,6.808777429467084,3.404388714733542,204800.0,18087.22782209535,18095.22782209535,11.322907081969545,11.317901162312365
9,admission_control,40,1600,4,polynomial_beta_1.00,1600.0,18.769230769230766,85.24590163934427,3.0,4.0,1.0,8.0,7.179487179487179,3.5897435897435894,3200.0,1502.1398665684615,1510.1398665684615,2.1302943029600745,2.1190090208474937
9,admission_control,60,3600,4,polynomial_beta_1.00,3600.0,18.677966101694913,192.7404718693285,3.0,4.0,1.0,8.0,7.11864406779661,3.559322033898305,7200.0,2492.894050155578,2500.894050155578,2.8882093884217253,2.878970422418373
9,admission_control,80,6400,4,polynomial_beta_1.00,6400.0,18.594936708860757,344.17971409121856,3.0,4.0,1.0,8.0,7.063291139240506,3.531645569620253,12800.0,3539.6358769471485,3547.6358769471485,3.6161911690870574,3.6080365753361363
9,admission_control,120,14400,4,polynomial_beta_1.00,14400.0,18.588235294117645,774.6835443037976,3.0,4.0,1.0,8.0,7.0588235294117645,3.5294117647058822,28800.0,5813.788100311156,5821.788100311156,4.953740917812023,4.946933743339221
9,admission_control,160,25600,4,polynomial_beta_1.00,25600.0,18.566037735849058,1378.861788617886,3.0,4.0,1.0,8.0,7.044025157232705,3.5220125786163523,51200.0,8212.559466273846,8220.559466273846,6.234353639722278,6.228286555198117
9,admission_control,240,57600,4,polynomial_beta_1.00,57600.0,18.543933054393307,3106.1371841155233,3.0,4.0,1.0,8.0,7.02928870292887,3.514644351464435,115200.0,13295.576200622312,13303.576200622312,8.664536102963929,8.659325752921323
9,admission_control,320,102400,4,polynomial_beta_1.00,102400.0,18.523510971786834,5528.109663225588,3.0,4.0,1.0,8.0,7.015673981191222,3.507836990595611,204800.0,18636.475076357914,18644.475076357914,10.989202580471222,10.984487316550746
9,resource_allocation,40,1600,4,polynomial_beta_1.00,1600.0,20.769230769230766,77.03703703703705,3.0,4.0,1.0,8.0,8.512820512820513,4.256410256410256,3200.0,1778.8801275026044,1786.8801275026044,1.7988845625548284,1.7908308177742247
9,resource_allocation,60,3600,4,polynomial_beta_1.00,3600.0,20.711864406779664,173.81342062193124,3.0,4.0,1.0,8.0,8.474576271186441,4.237288135593221,7200.0,2965.4452978042596,2973.4452978042596,2.4279658793002126,2.4214334816641285
9,resource_allocation,80,6400,4,polynomial_beta_1.00,6400.0,20.683544303797472,309.4247246022031,3.0,4.0,1.0,8.0,8.455696202531646,4.227848101265823,12800.0,4235.0479673847585,4243.0479673847585,3.0223978803962166,3.016699339340582
9,resource_allocation,120,14400,4,polynomial_beta_1.00,14400.0,20.655462184873947,697.1521562245729,3.0,4.0,1.0,8.0,8.436974789915967,4.218487394957983,28800.0,6946.518157990953,6954.518157990953,4.145961954604526,4.1411927247480005
9,resource_allocation,160,25600,4,polynomial_beta_1.00,25600.0,20.641509433962263,1240.2193784277881,3.0,4.0,1.0,8.0,8.427672955974844,4.213836477987422,51200.0,9823.383647149067,9831.383647149067,5.212053385989788,5.207812230463321
9,resource_allocation,240,57600,4,polynomial_beta_1.00,57600.0,20.602510460251047,2795.7757920389927,3.0,4.0,1.0,8.0,8.401673640167363,4.200836820083682,115200.0,15889.036315981906,15897.036315981906,7.250282377674892,7.246633756770435
9,resource_allocation,320,102400,4,polynomial_beta_1.00,102400.0,20.60188087774295,4970.419963481436,3.0,4.0,1.0,8.0,8.401253918495298,4.200626959247649,204800.0,22314.76729429813,22322.76729429813,9.17777888063975,9.174489761953113
9,random_structured,40,1600,4,polynomial_beta_1.00,1600.0,18.615384615384613,85.9504132231405,3.0,4.0,1.0,8.0,7.076923076923077,3.5384615384615383,3200.0,1480.852154188912,1488.852154188912,2.1609179491336152,2.149306760242609
9,random_structured,60,3600,4,polynomial_beta_1.00,3600.0,18.372881355932204,195.9409594095941,3.0,4.0,1.0,8.0,6.915254237288136,3.457627118644068,7200.0,2422.0113630082756,2430.0113630082756,2.972735846729138,2.9629491078126615
9,random_structured,80,6400,4,polynomial_beta_1.00,6400.0,18.481012658227847,346.3013698630137,3.0,4.0,1.0,8.0,6.987341772151899,3.4936708860759493,12800.0,3501.704308377824,3509.704308377824,3.655362895540898,3.6470308821873734
9,random_structured,120,14400,4,polynomial_beta_1.00,14400.0,18.436974789915965,781.0391978122152,3.0,4.0,1.0,8.0,6.95798319327731,3.478991596638655,28800.0,5730.905413163853,5738.905413163853,5.025383935642452,5.018378580336731
9,random_structured,160,25600,4,polynomial_beta_1.00,25600.0,18.339622641509436,1395.8847736625512,3.0,4.0,1.0,8.0,6.8930817610062896,3.4465408805031448,51200.0,8036.833191996549,8044.833191996549,6.370668493031227,6.364333327748377
9,random_structured,240,57600,4,polynomial_beta_1.00,57600.0,18.368200836820083,3135.854214123007,3.0,4.0,1.0,8.0,6.912133891213388,3.456066945606694,115200.0,13074.183263945273,13082.183263945273,8.81125785636549,8.80586960721558
9,random_structured,320,102400,4,polynomial_beta_1.00,102400.0,18.344827586206897,5581.954887218045,3.0,4.0,1.0,8.0,6.896551724137931,3.4482758620689653,204800.0,18320.241808752195,18328.241808752195,11.178891749243187,11.174012332279622
10,inventory_threshold,40,1600,4,polynomial_beta_1.00,1600.0,20.46153846153846,78.19548872180452,3.0,4.0,1.0,8.0,8.307692307692307,4.153846153846153,3200.0,1736.3047027435055,1744.3047027435055,1.8429944899324033,1.834541863567142
10,inventory_threshold,60,3600,4,polynomial_beta_1.00,3600.0,20.305084745762713,177.29549248747912,3.0,4.0,1.0,8.0,8.203389830508474,4.101694915254237,7200.0,2870.935048274523,2878.935048274523,2.507893727629719,2.5009247792218474
10,inventory_threshold,80,6400,4,polynomial_beta_1.00,6400.0,20.303797468354432,315.21197007481294,3.0,4.0,1.0,8.0,8.20253164556962,4.10126582278481,12800.0,4108.609405487011,4116.609405487011,3.1154093117018413,3.1093549907695723
10,inventory_threshold,120,14400,4,polynomial_beta_1.00,14400.0,20.252100840336134,711.0373443983402,3.0,4.0,1.0,8.0,8.168067226890756,4.084033613445378,28800.0,6725.49765893148,6733.49765893148,4.282210991740294,4.277123340467633
10,inventory_threshold,160,25600,4,polynomial_beta_1.00,25600.0,20.226415094339625,1265.6716417910445,3.0,4.0,1.0,8.0,8.150943396226415,4.0754716981132075,51200.0,9501.218810974022,9509.218810974022,5.38878232557526,5.384248802952471
10,inventory_threshold,240,57600,4,polynomial_beta_1.00,57600.0,20.20083682008368,2851.367025683513,3.0,4.0,1.0,8.0,8.13389121338912,4.06694560669456,115200.0,15382.99531786296,15390.99531786296,7.488788601932945,7.48489604608596
10,inventory_threshold,320,102400,4,polynomial_beta_1.00,102400.0,20.188087774294672,5072.298136645963,3.0,4.0,1.0,8.0,8.12539184952978,4.06269592476489,204800.0,21582.43762194804,21590.43762194804,9.489196891815904,9.485680817873181
10,machine_replacement,40,1600,4,polynomial_beta_1.00,1600.0,18.46153846153846,86.66666666666667,3.0,4.0,1.0,8.0,6.9743589743589745,3.4871794871794872,3200.0,1459.5644418093627,1467.5644418093627,2.192434885597165,2.180483465553795
10,machine_replacement,60,3600,4,polynomial_beta_1.00,3600.0,18.271186440677965,197.03153988868274,3.0,4.0,1.0,8.0,6.8474576271186445,3.4237288135593222,7200.0,2398.3838006258416,2406.3838006258416,3.0020216106034447,2.992041418383658
10,machine_replacement,80,6400,4,polynomial_beta_1.00,6400.0,18.329113924050635,349.171270718232,3.0,4.0,1.0,8.0,6.886075949367089,3.4430379746835444,12800.0,3451.1288836187255,3459.1288836187255,3.7089313183164565,3.7003535949806636
10,machine_replacement,120,14400,4,polynomial_beta_1.00,14400.0,18.285714285714285,787.5,3.0,4.0,1.0,8.0,6.857142857142857,3.4285714285714284,28800.0,5648.022726016551,5656.022726016551,5.099129624131686,5.091917305693606
10,machine_replacement,160,25600,4,polynomial_beta_1.00,25600.0,18.22641509433962,1404.5548654244308,3.0,4.0,1.0,8.0,6.817610062893082,3.408805031446541,51200.0,7948.970054857901,7956.970054857901,6.4410860333672835,6.434610115032581
10,machine_replacement,240,57600,4,polynomial_beta_1.00,57600.0,18.21757322175732,3161.782269177768,3.0,4.0,1.0,8.0,6.8117154811715475,3.4058577405857737,115200.0,12884.41788965067,12892.41788965067,8.941032570243914,8.935484482897214
10,machine_replacement,320,102400,4,polynomial_beta_1.00,102400.0,18.213166144200628,5622.3063683304645,3.0,4.0,1.0,8.0,6.808777429467084,3.404388714733542,204800.0,18087.22782209535,18095.22782209535,11.322907081969545,11.317901162312365
10,admission_control,40,1600,4,polynomial_beta_1.00,1600.0,18.769230769230766,85.24590163934427,3.0,4.0,1.0,8.0,7.179487179487179,3.5897435897435894,3200.0,1502.1398665684615,1510.1398665684615,2.1302943029600745,2.1190090208474937
10,admission_control,60,3600,4,polynomial_beta_1.00,3600.0,18.677966101694913,192.7404718693285,3.0,4.0,1.0,8.0,7.11864406779661,3.559322033898305,7200.0,2492.894050155578,2500.894050155578,2.8882093884217253,2.878970422418373
10,admission_control,80,6400,4,polynomial_beta_1.00,6400.0,18.594936708860757,344.17971409121856,3.0,4.0,1.0,8.0,7.063291139240506,3.531645569620253,12800.0,3539.6358769471485,3547.6358769471485,3.6161911690870574,3.6080365753361363
10,admission_control,120,14400,4,polynomial_beta_1.00,14400.0,18.588235294117645,774.6835443037976,3.0,4.0,1.0,8.0,7.0588235294117645,3.5294117647058822,28800.0,5813.788100311156,5821.788100311156,4.953740917812023,4.946933743339221
10,admission_control,160,25600,4,polynomial_beta_1.00,25600.0,18.566037735849058,1378.861788617886,3.0,4.0,1.0,8.0,7.044025157232705,3.5220125786163523,51200.0,8212.559466273846,8220.559466273846,6.234353639722278,6.228286555198117
10,admission_control,240,57600,4,polynomial_beta_1.00,57600.0,18.543933054393307,3106.1371841155233,3.0,4.0,1.0,8.0,7.02928870292887,3.514644351464435,115200.0,13295.576200622312,13303.576200622312,8.664536102963929,8.659325752921323
10,admission_control,320,102400,4,polynomial_beta_1.00,102400.0,18.523510971786834,5528.109663225588,3.0,4.0,1.0,8.0,7.015673981191222,3.507836990595611,204800.0,18636.475076357914,18644.475076357914,10.989202580471222,10.984487316550746
10,resource_allocation,40,1600,4,polynomial_beta_1.00,1600.0,20.769230769230766,77.03703703703705,3.0,4.0,1.0,8.0,8.512820512820513,4.256410256410256,3200.0,1778.8801275026044,1786.8801275026044,1.7988845625548284,1.7908308177742247
10,resource_allocation,60,3600,4,polynomial_beta_1.00,3600.0,20.711864406779664,173.81342062193124,3.0,4.0,1.0,8.0,8.474576271186441,4.237288135593221,7200.0,2965.4452978042596,2973.4452978042596,2.4279658793002126,2.4214334816641285
10,resource_allocation,80,6400,4,polynomial_beta_1.00,6400.0,20.683544303797472,309.4247246022031,3.0,4.0,1.0,8.0,8.455696202531646,4.227848101265823,12800.0,4235.0479673847585,4243.0479673847585,3.0223978803962166,3.016699339340582
10,resource_allocation,120,14400,4,polynomial_beta_1.00,14400.0,20.655462184873947,697.1521562245729,3.0,4.0,1.0,8.0,8.436974789915967,4.218487394957983,28800.0,6946.518157990953,6954.518157990953,4.145961954604526,4.1411927247480005
10,resource_allocation,160,25600,4,polynomial_beta_1.00,25600.0,20.641509433962263,1240.2193784277881,3.0,4.0,1.0,8.0,8.427672955974844,4.213836477987422,51200.0,9823.383647149067,9831.383647149067,5.212053385989788,5.207812230463321
10,resource_allocation,240,57600,4,polynomial_beta_1.00,57600.0,20.602510460251047,2795.7757920389927,3.0,4.0,1.0,8.0,8.401673640167363,4.200836820083682,115200.0,15889.036315981906,15897.036315981906,7.250282377674892,7.246633756770435
10,resource_allocation,320,102400,4,polynomial_beta_1.00,102400.0,20.60188087774295,4970.419963481436,3.0,4.0,1.0,8.0,8.401253918495298,4.200626959247649,204800.0,22314.76729429813,22322.76729429813,9.17777888063975,9.174489761953113
10,random_structured,40,1600,4,polynomial_beta_1.00,1600.0,18.153846153846153,88.13559322033899,3.0,4.0,1.0,8.0,6.769230769230769,3.3846153846153846,3200.0,1416.9890170502638,1424.9890170502638,2.2583096703610432,2.245631342916607
10,random_structured,60,3600,4,polynomial_beta_1.00,3600.0,18.06779661016949,199.24953095684802,3.0,4.0,1.0,8.0,6.711864406779661,3.3559322033898304,7200.0,2351.1286758609735,2359.1286758609735,3.0623589741907216,3.051974262223035
10,random_structured,80,6400,4,polynomial_beta_1.00,6400.0,18.025316455696203,355.0561797752809,3.0,4.0,1.0,8.0,6.6835443037974684,3.3417721518987342,12800.0,3349.9780341005276,3357.9780341005276,3.820920576106647,3.811817668256018
10,random_structured,120,14400,4,polynomial_beta_1.00,14400.0,18.03361344537815,798.5088536812675,3.0,4.0,1.0,8.0,6.6890756302521,3.34453781512605,28800.0,5509.884914104381,5517.884914104381,5.2269694283952886,5.219391206653063
10,random_structured,160,25600,4,polynomial_beta_1.00,25600.0,18.0,1422.2222222222222,3.0,4.0,1.0,8.0,6.666666666666667,3.3333333333333335,51200.0,7773.243780580605,7781.243780580605,6.586696808340125,6.579924937935779
10,random_structured,240,57600,4,polynomial_beta_1.00,57600.0,17.99163179916318,3201.4883720930234,3.0,4.0,1.0,8.0,6.661087866108786,3.330543933054393,115200.0,12599.769828208762,12607.769828208762,9.143024163988029,9.137222646803899
10,random_structured,320,102400,4,polynomial_beta_1.00,102400.0,17.968652037617556,5698.813677599442,3.0,4.0,1.0,8.0,6.64576802507837,3.322884012539185,204800.0,17654.487561161208,17662.487561161208,11.600449987036013,11.595195710163917
11,inventory_threshold,40,1600,4,polynomial_beta_1.00,1600.0,20.46153846153846,78.19548872180452,3.0,4.0,1.0,8.0,8.307692307692307,4.153846153846153,3200.0,1736.3047027435055,1744.3047027435055,1.8429944899324033,1.834541863567142
11,inventory_threshold,60,3600,4,polynomial_beta_1.00,3600.0,20.305084745762713,177.29549248747912,3.0,4.0,1.0,8.0,8.203389830508474,4.101694915254237,7200.0,2870.935048274523,2878.935048274523,2.507893727629719,2.5009247792218474
11,inventory_threshold,80,6400,4,polynomial_beta_1.00,6400.0,20.303797468354432,315.21197007481294,3.0,4.0,1.0,8.0,8.20253164556962,4.10126582278481,12800.0,4108.609405487011,4116.609405487011,3.1154093117018413,3.1093549907695723
11,inventory_threshold,120,14400,4,polynomial_beta_1.00,14400.0,20.252100840336134,711.0373443983402,3.0,4.0,1.0,8.0,8.168067226890756,4.084033613445378,28800.0,6725.49765893148,6733.49765893148,4.282210991740294,4.277123340467633
11,inventory_threshold,160,25600,4,polynomial_beta_1.00,25600.0,20.226415094339625,1265.6716417910445,3.0,4.0,1.0,8.0,8.150943396226415,4.0754716981132075,51200.0,9501.218810974022,9509.218810974022,5.38878232557526,5.384248802952471
11,inventory_threshold,240,57600,4,polynomial_beta_1.00,57600.0,20.20083682008368,2851.367025683513,3.0,4.0,1.0,8.0,8.13389121338912,4.06694560669456,115200.0,15382.99531786296,15390.99531786296,7.488788601932945,7.48489604608596
11,inventory_threshold,320,102400,4,polynomial_beta_1.00,102400.0,20.188087774294672,5072.298136645963,3.0,4.0,1.0,8.0,8.12539184952978,4.06269592476489,204800.0,21582.43762194804,21590.43762194804,9.489196891815904,9.485680817873181
11,machine_replacement,40,1600,4,polynomial_beta_1.00,1600.0,18.46153846153846,86.66666666666667,3.0,4.0,1.0,8.0,6.9743589743589745,3.4871794871794872,3200.0,1459.5644418093627,1467.5644418093627,2.192434885597165,2.180483465553795
